state,county_name,county_id,dem_2024,gop_2024,oth_2024,total_2024
HI,Maui,15009,40789,17188,2438,60415
IN,Adams,18001,2623,9453,300,12376
IN,Allen,18003,64275,89831,3731,157837
IN,Bartholomew,18005,10790,20573,896,32259
IN,Benton,18007,922,2887,116,3925
IN,Blackford,18009,1109,3554,158,4821
IN,Boone,18011,14596,23037,1155,38788
IN,Brown,18013,2695,5392,357,8444
IN,Carroll,18015,2034,6898,240,9172
IN,Cass,18017,3661,10031,408,14100
IN,Clark,18019,22317,32978,1894,57189
IN,Clay,18021,2375,8752,326,11453
IN,Clinton,18023,2803,8620,360,11783
IN,Crawford,18025,1312,3311,127,4750
IN,Daviess,18027,1829,8632,244,10705
IN,Dearborn,18029,5208,20655,551,26414
IN,Decatur,18031,2098,8971,375,11444
IN,DeKalb,18033,4429,13530,553,18512
IN,Delaware,18035,17590,24801,1254,43645
IN,Dubois,18037,5436,13549,592,19577
IN,Elkhart,18039,22106,46298,1304,69708
IN,Fayette,18041,1955,7066,250,9271
IN,Floyd,18043,16554,23053,1105,40712
IN,Fountain,18045,1481,6224,214,7919
IN,Franklin,18047,1932,9043,260,11235
IN,Fulton,18049,1990,6580,215,8785
IN,Gibson,18051,3692,11424,406,15522
IN,Grant,18053,6160,16244,563,22967
IN,Greene,18055,3131,10146,391,13668
IN,Hamilton,18057,77761,99855,4230,181846
IN,Hancock,18059,13067,28667,1926,43660
IN,Harrison,18061,5234,14256,566,20056
IN,Hendricks,18063,28790,48718,2343,79851
IN,Henry,18065,5023,14818,602,20443
IN,Howard,18067,11810,25369,1249,38428
IN,Huntington,18069,4019,12579,523,17121
IN,Jackson,18071,3954,13946,460,18360
IN,Jasper,18073,3281,11204,358,14843
IN,Jay,18075,1594,5976,210,7780
IN,Jefferson,18077,4197,8943,367,13507
IN,Jennings,18079,2364,8816,368,11548
IN,Johnson,18081,20743,45502,2102,68347
IN,Knox,18083,3501,10167,384,14052
IN,Kosciusko,18085,6920,25610,911,33441
IN,LaGrange,18087,1956,7806,205,9967
IN,Lake,18089,105648,88474,3623,197745
IN,LaPorte,18091,18828,24752,1146,44726
IN,Lawrence,18093,4586,14811,625,20022
IN,Madison,18095,19190,34393,1719,55302
IN,Marion,18097,217819,126643,8447,352909
IN,Marshall,18099,4838,13495,400,18733
IN,Martin,18101,1002,3633,184,4819
IN,Miami,18103,2850,9983,387,13220
IN,Monroe,18105,35960,21187,1521,58668
IN,Montgomery,18107,3806,12101,479,16386
IN,Morgan,18109,7103,25306,1196,33605
IN,Newton,18111,1352,4860,221,6433
IN,Noble,18113,4035,13710,471,18216
IN,Ohio,18115,670,2254,76,3000
IN,Orange,18117,1897,5947,211,8055
IN,Owen,18119,2153,6744,502,9399
IN,Parke,18121,1274,4768,173,6215
IN,Perry,18123,2936,4961,155,8052
IN,Pike,18125,1226,4166,150,5542
IN,Porter,18127,36931,46011,1796,84738
IN,Posey,18129,3366,9147,288,12801
IN,Pulaski,18131,1158,4031,163,5352
IN,Putnam,18133,3572,11918,530,16020
IN,Randolph,18135,2170,7533,260,9963
IN,Ripley,18137,2640,11286,316,14242
IN,Rush,18139,1498,5532,259,7289
IN,St. Joseph,18141,53253,54590,2223,110066
IN,Scott,18143,2393,6042,241,8676
IN,Shelby,18145,4465,13495,747,18707
IN,Spencer,18147,2700,7051,213,9964
IN,Starke,18149,2279,7035,276,9590
IN,Steuben,18151,4004,11345,386,15735
IN,Sullivan,18153,2031,5898,193,8122
IN,Switzerland,18155,914,3156,73,4143
IN,Tippecanoe,18157,30091,31699,1879,63669
IN,Tipton,18159,1675,5617,277,7569
IN,Union,18161,694,2606,127,3427
IN,Vanderburgh,18163,30403,41084,1505,72992
IN,Vermillion,18165,1930,4645,191,6766
IN,Vigo,18167,16282,22898,997,40177
IN,Wabash,18169,2973,10102,345,13420
IN,Warren,18171,879,3362,95,4336
IN,Warrick,18173,10227,20314,678,31219
IN,Washington,18175,2783,9219,402,12404
IN,Wayne,18177,8376,17083,898,26357
IN,Wells,18179,2379,10135,370,12884
IN,White,18181,2650,7900,309,10859
IN,Whitley,18183,3855,12729,548,17132
MA,Barnstable,25001,81395,65709,183,147287
MA,Berkshire,25003,46803,19984,65,66852
MA,Bristol,25005,134451,136530,352,271333
MA,Dukes,25007,8792,3260,10,12062
MA,Essex,25009,228303,165907,568,394778
MA,Franklin,25011,27921,13737,57,41715
MA,Hampden,25013,110375,93677,370,204422
MA,Hampshire,25015,58099,25644,108,83851
MA,Middlesex,25017,532646,266265,1523,800434
MA,Nantucket,25019,4513,2479,8,7000
MA,Norfolk,25021,225378,154068,920,380366
MA,Plymouth,25023,147813,148292,341,296446
MA,Suffolk,25025,219769,70676,1006,291451
MA,Worcester,25027,215410,199212,710,415332
MD,Allegany,24001,7396,21811,2204,31411
MD,Anne Arundel,24003,137645,164698,8044,310387
MD,Baltimore,24005,212585,188177,10361,411123
MD,Baltimore City,24510,183929,42088,4020,230037
MD,Calvert,24009,18359,33580,1816,53755
MD,Caroline,24011,3790,11534,805,16129
MD,Carroll,24013,26180,72049,3762,101991
MD,Cecil,24015,13392,35557,2923,51872
MD,Charles,24017,57893,31941,1956,91790
MD,Dorchester,24019,5837,10113,689,16639
MD,Frederick,24021,66280,83767,4722,154769
MD,Garrett,24023,2423,11966,1113,15502
MD,Harford,24025,48108,95455,5616,149179
MD,Howard,24027,103163,75247,3382,181792
MD,Kent,24029,4340,6375,340,11055
MD,Montgomery,24031,340280,169303,7264,516847
MD,Prince George's,24033,333021,64550,5112,402683
MD,Queen Anne's,24035,8204,22842,1150,32196
MD,St. Mary's,24037,18426,37471,2560,58457
MD,Somerset,24039,3368,5953,631,9952
MD,Talbot,24041,8778,13393,608,22779
MD,Washington,24043,21488,46870,3635,71993
MD,Wicomico,24045,17163,27244,2073,46480
MD,Worcester,24047,8864,22358,1338,32560
ME,Androscoggin,23001,29332,22073,6809,58214
ME,Aroostook,23003,16727,14996,3312,35035
ME,Cumberland,23005,113847,47372,28883,191102
ME,Franklin,23007,9067,6731,1842,17640
ME,Hancock,23009,19666,11585,4665,35916
ME,Kennebec,23011,36394,27170,8157,71721
ME,Knox,23013,14526,7873,3281,25680
ME,Lincoln,23015,12739,7613,2833,23185
ME,Oxford,23017,16837,13779,3544,34160
ME,Penobscot,23019,39123,35774,11105,86002
ME,Piscataquis,23021,4291,4943,870,10104
ME,Sagadahoc,23023,14328,7373,2606,24307
ME,Somerset,23025,11984,12713,2793,27490
ME,Waldo,23027,12440,8821,3587,24848
ME,Washington,23029,7398,8522,1855,17775
ME,York,23031,65552,46204,19413,131169
MI,Alcona,26001,2133,5048,186,7367
MI,Alger,26003,2047,3002,109,5158
MI,Allegan,26005,25193,44205,1972,71370
MI,Alpena,26007,5827,10567,483,16877
MI,Antrim,26009,6178,10136,418,16732
MI,Arenac,26011,2786,5911,241,8938
MI,Baraga,26013,1468,2698,80,4246
MI,Barry,26015,12311,24678,1143,38132
MI,Bay,26017,26313,32145,1693,60151
MI,Benzie,26019,5659,6742,338,12739
MI,Berrien,26021,35983,44819,2358,83160
MI,Branch,26023,5923,14181,688,20792
MI,Calhoun,26025,28321,36586,2295,67202
MI,Cass,26027,8584,18127,704,27415
MI,Charlevoix,26029,6979,9930,475,17384
MI,Cheboygan,26031,5445,10259,460,16164
MI,Chippewa,26033,6689,10751,573,18013
MI,Clare,26035,5285,11146,562,16993
MI,Clinton,26037,22600,25903,562,49545
MI,Crawford,26039,2696,5360,275,8331
MI,Delta,26041,7316,13601,561,21478
MI,Dickinson,26043,4662,10076,364,15102
MI,Eaton,26045,31453,31627,1549,64629
MI,Emmet,26047,9778,12301,589,22668
MI,Genesee,26049,114995,97999,6465,219459
MI,Gladwin,26051,4537,10239,417,15193
MI,Gogebic,26053,3250,4536,264,8050
MI,Grand Traverse,26055,29487,30865,1670,62022
MI,Gratiot,26057,6648,12281,581,19510
MI,Hillsdale,26059,5924,17792,689,24405
MI,Houghton,26061,7650,10993,483,19126
MI,Huron,26063,5541,12509,500,18550
MI,Ingham,26065,94679,48083,4054,146816
MI,Ionia,26067,11253,21241,1059,33553
MI,Iosco,26069,5402,9546,475,15423
MI,Iron,26071,2404,4328,172,6904
MI,Isabella,26073,13728,15569,959,30256
MI,Jackson,26075,32200,47562,2643,82405
MI,Kalamazoo,26077,81996,57478,4460,143934
MI,Kalkaska,26079,3150,7757,408,11315
MI,Kent,26081,187509,170388,10261,368158
MI,Keweenaw,26083,665,882,38,1585
MI,Lake,26085,2250,4257,260,6767
MI,Lapeer,26087,16651,36578,1426,54655
MI,Leelanau,26089,9164,8102,289,17555
MI,Lenawee,26091,19772,32385,1627,53784
MI,Livingston,26093,50533,78193,2526,131252
MI,Luce,26095,771,2096,79,2946
MI,Mackinac,26097,2613,4326,165,7104
MI,Macomb,26099,217665,265883,15176,498724
MI,Manistee,26101,6177,8491,457,15125
MI,Marquette,26103,20548,16915,926,38389
MI,Mason,26105,6739,10613,505,17857
MI,Mecosta,26107,7462,13950,747,22159
MI,Menominee,26109,4041,8332,330,12703
MI,Midland,26111,20666,27605,1330,49601
MI,Missaukee,26113,1934,6828,256,9018
MI,Monroe,26115,32420,54082,2460,88962
MI,Montcalm,26117,10270,22944,1114,34328
MI,Montmorency,26119,1654,4455,162,6271
MI,Muskegon,26121,45182,45231,3025,93438
MI,Newaygo,26123,8066,19932,839,28837
MI,Oakland,26125,418749,325903,18802,763454
MI,Oceana,26127,5066,9168,419,14653
MI,Ogemaw,26129,3684,8312,315,12311
MI,Ontonagon,26131,1279,2387,108,3774
MI,Osceola,26133,3281,9291,436,13008
MI,Oscoda,26135,1388,3500,184,5072
MI,Otsego,26137,4978,10323,438,15739
MI,Ottawa,26139,67389,105708,3995,177092
MI,Presque Isle,26141,2992,5391,223,8606
MI,Roscommon,26143,5254,10115,472,15841
MI,Saginaw,26145,49668,49659,2609,101936
MI,Sanilac,26151,6056,16306,645,23007
MI,Schoolcraft,26153,1629,3032,133,4794
MI,Shiawassee,26155,15476,23505,1122,40103
MI,St. Clair,26147,31519,59992,2921,94432
MI,St. Joseph,26149,9195,18545,1022,28762
MI,Tuscola,26157,8754,20503,883,30140
MI,Van Buren,26159,16798,22570,1228,40596
MI,Washtenaw,26161,154214,58207,6648,219069
MI,Wayne,26163,532029,267761,39069,838859
MI,Wexford,26165,6063,12457,694,19214
MN,Aitkin,27001,4135,5857,292,10284
MN,Anoka,27003,106871,91380,7860,206111
MN,Becker,27005,7539,11489,447,19475
MN,Beltrami,27007,12390,11287,901,24578
MN,Benton,27009,8435,13048,825,22308
MN,Big Stone,27011,1225,1516,64,2805
MN,Blue Earth,27013,19135,15185,1379,35699
MN,Brown,27015,5851,8137,393,14381
MN,Carlton,27017,11056,8650,696,20402
MN,Carver,27019,34470,31720,1938,68128
MN,Cass,27021,7294,11259,499,19052
MN,Chippewa,27023,2748,3320,165,6233
MN,Chisago,27025,13673,20205,1054,34932
MN,Clay,27027,17750,13220,1164,32134
MN,Clearwater,27029,1379,3203,131,4713
MN,Cook,27031,2517,1000,97,3614
MN,Cottonwood,27033,2405,3328,180,5913
MN,Crow Wing,27035,16451,23953,1260,41664
MN,Dakota,27037,153609,93160,8476,255245
MN,Dodge,27039,4905,6992,406,12303
MN,Douglas,27041,10179,13741,667,24587
MN,Faribault,27043,3091,4305,274,7670
MN,Fillmore,27045,5428,6417,344,12189
MN,Freeborn,27047,7818,8013,512,16343
MN,Goodhue,27049,13629,13947,798,28374
MN,Grant,27051,1576,1791,136,3503
MN,Hennepin,27053,513644,168903,23280,705827
MN,Houston,27055,4811,6036,341,11188
MN,Hubbard,27057,5208,7886,367,13461
MN,Isanti,27059,8837,15642,884,25363
MN,Itasca,27061,11741,14065,641,26447
MN,Jackson,27063,2076,3327,147,5550
MN,Kanabec,27065,3371,5797,301,9469
MN,Kandiyohi,27067,9522,12797,601,22920
MN,Kittson,27069,1189,1226,46,2461
MN,Koochiching,27071,2940,3537,177,6654
MN,Lac Qui Parle,27073,1790,2048,105,3943
MN,Lake,27075,3916,2747,179,6842
MN,Lake of the Woods,27077,721,1514,58,2293
MN,Le Sueur,27079,6994,9570,555,17119
MN,Lincoln,27081,1258,1815,105,3178
MN,Lyon,27083,5436,6976,407,12819
MN,Mahnomen,27087,1084,997,59,2140
MN,Marshall,27089,1764,3010,137,4911
MN,Martin,27091,4065,6272,287,10624
MN,McLeod,27085,8209,11985,721,20915
MN,Meeker,27093,4791,8306,418,13515
MN,Mille Lacs,27095,5184,9099,581,14864
MN,Morrison,27097,5793,13495,597,19885
MN,Mower,27099,9386,8415,760,18561
MN,Murray,27101,1760,2796,131,4687
MN,Nicollet,27103,10408,8094,601,19103
MN,Nobles,27105,3103,4654,270,8027
MN,Norman,27107,1574,1549,111,3234
MN,Olmsted,27109,52328,34077,2743,89148
MN,Otter Tail,27111,14125,21085,914,36124
MN,Pennington,27113,3162,3879,245,7286
MN,Pine,27115,6527,9431,561,16519
MN,Pipestone,27117,1468,3154,133,4755
MN,Polk,27119,6133,8558,407,15098
MN,Pope,27121,3160,3768,203,7131
MN,Ramsey,27123,198507,60719,10349,269575
MN,Red Lake,27125,886,1127,74,2087
MN,Redwood,27127,3075,4937,223,8235
MN,Renville,27129,3231,4488,232,7951
MN,Rice,27131,19235,15362,1104,35701
MN,Rock,27133,1810,3283,181,5274
MN,Roseau,27135,2843,5262,240,8345
MN,St. Louis,27137,72294,41273,3711,117278
MN,Scott,27139,44408,41018,2968,88394
MN,Sherburne,27141,21183,33341,2082,56606
MN,Sibley,27143,3199,4949,258,8406
MN,Stearns,27145,36587,45225,2731,84543
MN,Steele,27147,9089,10601,765,20455
MN,Stevens,27149,2266,2667,121,5054
MN,Swift,27151,2164,2667,140,4971
MN,Todd,27153,4403,8651,405,13459
MN,Traverse,27155,815,906,58,1779
MN,Wabasha,27157,5730,7194,400,13324
MN,Wadena,27159,2398,5295,205,7898
MN,Waseca,27161,4206,5789,293,10288
MN,Washington,27163,96678,64562,5338,166578
MN,Watonwan,27165,2174,2488,170,4832
MN,Wilkin,27167,1298,1875,112,3285
MN,Winona,27169,13474,12806,848,27128
MN,Wright,27171,35333,49500,2992,87825
MN,Yellow Medicine,27173,2121,3103,139,5363
MO,Adair,29001,3307,6589,279,10175
MO,Andrew,29003,2490,7002,228,9720
MO,Atchison,29005,479,2052,92,2623
MO,Audrain,29007,2893,7172,312,10377
MO,Barry,29009,3169,12423,392,15984
MO,Barton,29011,836,4958,122,5916
MO,Bates,29013,1924,6100,203,8227
MO,Benton,29015,2468,7966,256,10690
MO,Bollinger,29017,750,5244,108,6102
MO,Boone,29019,49327,37557,2439,89323
MO,Buchanan,29021,13017,21451,922,35390
MO,Butler,29023,3107,14267,326,17700
MO,Caldwell,29025,1036,3506,127,4669
MO,Callaway,29027,6598,14110,550,21258
MO,Camden,29029,6294,18505,484,25283
MO,Cape Girardeau,29031,10089,28864,992,39945
MO,Carroll,29033,955,3395,112,4462
MO,Carter,29035,379,2403,43,2825
MO,Cass,29037,21081,36053,1674,58808
MO,Cedar,29039,1260,5649,189,7098
MO,Chariton,29041,1052,2887,96,4035
MO,Christian,29043,12465,37040,1040,50545
MO,Clark,29045,617,2539,115,3271
MO,Clay,29047,62452,63337,3421,129210
MO,Clinton,29049,3217,7614,276,11107
MO,Cole,29051,13896,25034,966,39896
MO,Cooper,29053,2566,6028,193,8787
MO,Crawford,29055,2305,8220,191,10716
MO,Dade,29057,1645,6504,219,8368
MO,Dallas,29059,1642,6494,217,8353
MO,Daviess,29061,864,2934,112,3910
MO,DeKalb,29063,1026,3610,127,4763
MO,Dent,29065,1181,5662,180,7023
MO,Douglas,29067,1165,5866,159,7190
MO,Dunklin,29069,1794,7786,276,9856
MO,Franklin,29071,16597,36907,1400,54904
MO,Gasconade,29073,1808,5976,136,7920
MO,Gentry,29075,735,2450,70,3255
MO,Greene,29077,57542,82303,3600,143445
MO,Grundy,29079,869,3420,75,4364
MO,Harrison,29081,648,3105,56,3809
MO,Henry,29083,2856,7617,321,10794
MO,Hickory,29085,1111,3818,136,5065
MO,Holt,29087,401,1873,43,2317
MO,Howard,29089,1513,3262,123,4898
MO,Howell,29091,3414,14932,400,18746
MO,Iron,29093,1014,3289,127,4430
MO,Jackson,29095,189008,117054,9410,315472
MO,Jasper,29097,13518,38129,1810,53457
MO,Jefferson,29099,41469,73111,3162,117742
MO,Johnson,29101,7462,15269,670,23401
MO,Knox,29103,307,1406,41,1754
MO,Laclede,29105,3073,13600,347,17020
MO,Lafayette,29107,4927,11895,349,17171
MO,Lawrence,29109,3625,14138,460,18223
MO,Lewis,29111,833,3460,130,4423
MO,Lincoln,29113,8071,22811,804,31686
MO,Linn,29115,1424,4028,168,5620
MO,Livingston,29117,1598,5077,108,6783
MO,Macon,29121,1529,6111,119,7759
MO,Madison,29123,1068,4465,144,5677
MO,Maries,29125,873,3822,69,4764
MO,Marion,29127,3032,9642,318,12992
MO,McDonald,29119,1428,7620,196,9244
MO,Mercer,29129,273,1475,29,1777
MO,Miller,29131,2366,10194,286,12846
MO,Mississippi,29133,942,3263,146,4351
MO,Moniteau,29135,1572,5469,159,7200
MO,Monroe,29137,962,3256,91,4309
MO,Montgomery,29139,1329,4497,116,5942
MO,Morgan,29141,2138,7243,227,9608
MO,New Madrid,29143,1433,5068,185,6686
MO,Newton,29145,5860,22381,739,28980
MO,Nodaway,29147,2849,6562,207,9618
MO,Oregon,29149,786,3635,122,4543
MO,Osage,29151,1257,6337,105,7699
MO,Ozark,29153,791,3802,107,4700
MO,Pemiscot,29155,1260,3735,106,5101
MO,Perry,29157,1753,7619,197,9569
MO,Pettis,29159,5101,13134,480,18715
MO,Phelps,29161,5662,13014,481,19157
MO,Pike,29163,1856,5754,133,7743
MO,Platte,29165,28351,28061,1343,57755
MO,Polk,29167,3234,12204,333,15771
MO,Pulaski,29169,4022,10834,483,15339
MO,Putnam,29171,341,1937,69,2347
MO,Ralls,29173,1181,4404,124,5709
MO,Randolph,29175,2900,7700,315,10915
MO,Ray,29177,3444,7791,307,11542
MO,Reynolds,29179,581,2343,62,2986
MO,Ripley,29181,779,4739,162,5680
MO,Saline,29195,3038,5971,274,9283
MO,Schuyler,29197,327,1513,57,1897
MO,Scotland,29199,347,1473,50,1870
MO,Scott,29201,3409,13488,339,17236
MO,Shannon,29203,736,3088,117,3941
MO,Shelby,29205,616,2535,61,3212
MO,St. Charles,29183,97175,121368,5573,224116
MO,St. Clair,29185,1071,3809,91,4971
MO,St. Francois,29187,7899,19573,661,28133
MO,St. Louis County,29189,309428,179628,13438,502494
MO,St. Louis City,29510,93919,18068,3685,115672
MO,Ste. Genevieve,29186,2982,6415,196,9593
MO,Stoddard,29207,1726,11451,258,13435
MO,Stone,29209,3948,14687,319,18954
MO,Sullivan,29211,425,1957,42,2424
MO,Taney,29213,5630,20221,658,26509
MO,Texas,29215,1884,9324,240,11448
MO,Vernon,29217,1835,6778,228,8841
MO,Warren,29219,5579,13858,439,19876
MO,Washington,29221,2183,7648,227,10058
MO,Wayne,29223,840,4783,138,5761
MO,Webster,29225,4074,15163,457,19694
MO,Worth,29227,210,848,22,1080
MO,Wright,29229,1197,7608,139,8944
MS,Adams,28001,6560,5219,0,11779
MS,Alcorn,28003,2280,12576,0,14856
MS,Amite,28005,2294,4514,0,6808
MS,Attala,28007,2894,4753,0,7647
MS,Benton,28009,1280,2522,0,3802
MS,Bolivar,28011,6200,4101,0,10301
MS,Calhoun,28013,1512,4402,0,5914
MS,Carroll,28015,1378,3746,0,5124
MS,Chickasaw,28017,3023,4121,0,7144
MS,Choctaw,28019,937,2866,0,3803
MS,Claiborne,28021,2843,719,0,3562
MS,Clarke,28023,2350,5151,0,7501
MS,Clay,28025,4886,4228,0,9114
MS,Coahoma,28027,4533,2146,0,6679
MS,Copiah,28029,5287,6388,0,11675
MS,Covington,28031,2879,5924,0,8803
MS,DeSoto,28033,28914,49073,0,77987
MS,Forrest,28035,11221,17104,0,28325
MS,Franklin,28037,1203,2852,0,4055
MS,George,28039,1216,9662,0,10878
MS,Greene,28041,891,4712,0,5603
MS,Grenada,28043,3989,5689,0,9678
MS,Hancock,28045,4104,16797,0,20901
MS,Harrison,28047,25289,49863,0,75152
MS,Hinds,28049,60625,25901,0,86526
MS,Holmes,28051,5226,1456,0,6682
MS,Humphreys,28053,2355,1075,0,3430
MS,Issaquena,28055,291,304,0,595
MS,Itawamba,28057,1114,9337,0,10451
MS,Jackson,28059,14932,37059,0,51991
MS,Jasper,28061,3646,4189,0,7835
MS,Jefferson,28063,2634,693,0,3327
MS,Jefferson Davis,28065,2970,2383,0,5353
MS,Jones,28067,7246,20307,0,27553
MS,Kemper,28069,2234,1824,0,4058
