state,county_name,county_id,dem_2018,gop_2018,oth_2018,total_2018
AZ,Gila,04007,5623,14444,468,20535
AZ,Graham,04009,2569,7776,276,10621
AZ,Greenlee,04011,832,1637,80,2549
AZ,La Paz,04012,1122,3852,129,5103
AZ,Maricopa,04013,603055,800210,29495,1432760
AZ,Mohave,04015,13580,56682,1325,71587
AZ,Navajo,04017,13646,21880,1055,36581
AZ,Pima,04019,195227,184621,8678,388526
AZ,Pinal,04021,38801,75272,2767,116840
AZ,Santa Cruz,04023,8407,4792,261,13460
AZ,Yavapai,04025,32159,74148,2029,108336
AZ,Yuma,04027,19077,23958,846,43881
CA,Alameda,06001,462558,111677,0,574235
CA,Alpine,06003,386,229,0,615
CA,Amador,06005,6237,11356,0,17593
CA,Butte,06007,41500,47226,0,88726
CA,Calaveras,06009,7765,13845,0,21610
CA,Colusa,06011,1999,3764,0,5763
CA,Contra Costa,06013,283805,132345,0,416150
CA,Del Norte,06015,3441,4887,0,8328
CA,El Dorado,06017,36297,53140,0,89437
CA,Fresno,06019,124332,128974,0,253306
CA,Glenn,06021,2424,5908,0,8332
CA,Humboldt,06023,33455,18418,0,51873
CA,Imperial,06025,20573,12785,0,33358
CA,Inyo,06027,3244,4018,0,7262
CA,Kern,06029,83507,119870,0,203377
CA,Kings,06031,12275,17976,0,30251
CA,Lake,06033,10869,10280,0,21149
CA,Lassen,06035,2043,6973,0,9016
CA,Los Angeles,06037,2114699,826402,0,2941101
CA,Madera,06039,15037,23488,0,38525
CA,Marin,06041,103671,26750,0,130421
CA,Mariposa,06043,3183,5043,0,8226
CA,Mendocino,06045,22152,11255,0,33407
CA,Merced,06047,30783,28424,0,59207
CA,Modoc,06049,820,2628,0,3448
CA,Mono,06051,2706,2147,0,4853
CA,Monterey,06053,76648,39516,0,116164
CA,Napa,06055,36513,19834,0,56347
CA,Nevada,06057,27985,24882,0,52867
CA,Orange,06059,543047,539951,0,1082998
CA,Placer,06061,72270,103157,0,175427
CA,Plumas,06063,3433,5807,0,9240
CA,Riverside,06065,319845,322243,0,642088
CA,Sacramento,06067,302696,212010,0,514706
CA,San Benito,06069,11274,8815,0,20089
CA,San Bernardino,06071,276874,260379,0,537253
CA,San Diego,06073,658346,499532,0,1157878
CA,San Francisco,06075,312181,49181,0,361362
CA,San Joaquin,06077,101474,92966,0,194440
CA,San Luis Obispo,06079,65117,61137,0,126254
CA,San Mateo,06081,213282,70242,0,283524
CA,Santa Barbara,06083,93841,61300,0,155141
CA,Santa Clara,06085,438758,175791,0,614549
CA,Santa Cruz,06087,91523,27665,0,119188
CA,Shasta,06089,20256,49825,0,70081
CA,Sierra,06091,599,1068,0,1667
CA,Siskiyou,06093,7218,10946,0,18164
CA,Solano,06095,86694,56627,0,146321
CA,Sonoma,06097,152040,58338,0,210378
CA,Stanislaus,06099,77220,79751,0,156971
CA,Sutter,06101,11122,18953,0,30075
CA,Tehama,06103,5756,15137,0,20893
CA,Trinity,06105,2250,3075,0,5325
CA,Tulare,06107,42702,57012,0,99714
CA,Tuolumne,06109,9294,14580,0,23874
CA,Ventura,06111,171729,137393,0,309122
CA,Yolo,06113,49759,23611,0,73370
CA,Yuba,06115,6903,12293,0,19196
CO,Adams,08001,93449,69465,8321,171235
CO,Alamosa,08003,3039,2696,305,6040
CO,Arapahoe,08005,155056,106833,9251,271140
CO,Archuleta,08007,2800,3736,240,6776
CO,Baca,08009,331,1454,88,1873
CO,Bent,08011,638,1094,139,1871
CO,Boulder,08013,133116,38423,4723,176262
CO,Broomfield,08014,21405,13582,1161,36148
CO,Chaffee,08015,5461,5018,454,10933
CO,Cheyenne,08017,138,809,33,980
CO,Clear Creek,08019,2932,2215,229,5376
CO,Conejos,08021,1652,1756,133,3541
CO,Costilla,08023,1012,510,87,1609
CO,Crowley,08025,400,888,100,1388
CO,Custer,08027,895,1869,99,2863
CO,Delta,08029,4817,9699,610,15126
CO,Denver,08031,238762,60151,9245,308158
CO,Dolores,08033,270,868,46,1184
CO,Douglas,08035,71573,99123,5945,176641
CO,Eagle,08037,13802,7804,720,22326
CO,El Paso,08041,109154,155006,12132,276292
CO,Elbert,08039,3242,10859,517,14618
CO,Fremont,08043,6022,12574,985,19581
CO,Garfield,08045,11791,11436,831,24058
CO,Gilpin,08047,1809,1407,152,3368
CO,Grand,08049,3596,3837,312,7745
CO,Gunnison,08051,5526,2927,332,8785
CO,Hinsdale,08053,218,318,20,556
CO,Huerfano,08055,1798,1647,166,3611
CO,Jackson,08057,176,564,38,778
CO,Jefferson,08059,166455,127038,12504,305997
CO,Kiowa,08061,94,638,35,767
CO,Kit Carson,08063,547,2417,125,3089
CO,La Plata,08067,15859,11727,798,28384
CO,Lake,08065,1678,998,194,2870
CO,Larimer,08069,98361,75002,6273,179636
CO,Las Animas,08071,2949,3008,282,6239
CO,Lincoln,08073,358,1619,97,2074
CO,Logan,08075,1867,6349,372,8588
CO,Mesa,08077,23873,41193,2500,67566
CO,Mineral,08079,259,319,24,602
CO,Moffat,08081,946,4228,203,5377
CO,Montezuma,08083,4403,6933,288,11714
CO,Montrose,08085,5855,12466,636,18937
CO,Morgan,08087,2844,7329,460,10633
CO,Otero,08089,2913,4076,449,7438
CO,Ouray,08091,1868,1237,87,3192
CO,Park,08093,3645,5452,425,9522
CO,Phillips,08095,397,1583,76,2056
CO,Pitkin,08097,7244,2354,232,9830
CO,Prowers,08099,1080,2898,172,4150
CO,Pueblo,08101,33674,29545,3237,66456
CO,Rio Blanco,08103,488,2473,92,3053
CO,Rio Grande,08105,1912,2795,224,4931
CO,Routt,08107,8163,4787,407,13357
CO,Saguache,08109,1529,1014,127,2670
CO,San Juan,08111,271,167,12,450
CO,San Miguel,08113,3047,923,115,4085
CO,Sedgwick,08115,290,859,60,1209
CO,Summit,08117,9499,4243,487,14229
CO,Teller,08119,3986,8409,481,12876
CO,Washington,08121,294,2004,91,2389
CO,Weld,08123,46653,72886,5833,125372
CO,Yuma,08125,697,3264,141,4102
CT,Fairfield,09001,188334,160641,6283,355258
CT,Hartford,09003,179182,144218,22930,346330
CT,Litchfield,09005,32125,49280,4015,85420
CT,Middlesex,09007,36483,38678,4524,79685
CT,New Haven,09009,160406,153865,10485,324756
CT,New London,09011,50417,49364,6625,106406
CT,Tolland,09013,29992,31882,4576,66450
CT,Windham,09015,17571,22210,2643,42424
GA,Appling,13001,1358,5428,23,6809
GA,Atkinson,13003,637,1876,9,2522
GA,Bacon,13005,489,3321,20,3830
GA,Baker,13007,535,753,5,1293
GA,Baldwin,13009,7793,7735,108,15636
GA,Banks,13011,645,6150,57,6852
GA,Barrow,13013,6900,20162,343,27405
GA,Bartow,13015,8524,28425,410,37359
GA,Ben Hill,13017,1983,3539,25,5547
GA,Berrien,13019,900,5314,38,6252
GA,Bibb,13021,37066,23225,401,60692
GA,Bleckley,13023,1002,3816,42,4860
GA,Brantley,13025,461,5198,35,5694
GA,Brooks,13027,2188,3511,23,5722
GA,Bryan,13029,4313,10507,165,14985
GA,Bulloch,13031,8630,14848,205,23683
GA,Burke,13033,4269,4410,42,8721
GA,Butts,13035,2451,6358,54,8863
GA,Calhoun,13037,1084,810,5,1899
GA,Camden,13039,5727,11139,195,17061
GA,Candler,13043,963,2560,16,3539
GA,Carroll,13045,12180,29204,459,41843
GA,Catoosa,13047,4590,18881,287,23758
GA,Charlton,13049,822,2534,19,3375
GA,Chatham,13051,61059,41425,1059,103543
GA,Chattahoochee,13053,494,603,8,1105
GA,Chattooga,13055,1445,5936,53,7434
GA,Cherokee,13057,28047,76700,1664,106411
GA,Clarke,13059,30427,12365,510,43402
GA,Clay,13061,642,536,8,1186
GA,Clayton,13063,80971,10868,373,92212
GA,Clinch,13065,534,1717,7,2258
GA,Cobb,13067,168767,138852,4195,311814
GA,Coffee,13069,3630,8929,56,12615
GA,Colquitt,13071,3054,9830,79,12963
GA,Columbia,13073,20023,40947,664,61634
GA,Cook,13075,1667,4116,20,5803
GA,Coweta,13077,16908,40471,692,58071
GA,Crawford,13079,1302,3595,37,4934
GA,Crisp,13081,2577,4445,28,7050
GA,Dade,13083,884,4508,70,5462
GA,Dawson,13085,1519,9953,109,11581
GA,Decatur,13087,3615,5492,39,9146
GA,DeKalb,13089,261042,48923,2776,312741
GA,Dodge,13091,1817,5220,24,7061
GA,Dooly,13093,1782,2001,12,3795
GA,Dougherty,13095,21980,9330,115,31425
GA,Douglas,13097,33053,21744,458,55255
GA,Early,13099,1840,2285,10,4135
GA,Echols,13101,126,1008,9,1143
GA,Effingham,13103,5145,17969,257,23371
GA,Elbert,13105,2194,5152,42,7388
GA,Emanuel,13107,2278,5400,38,7716
GA,Evans,13109,1040,2392,15,3447
GA,Fannin,13111,1809,9306,103,11218
GA,Fayette,13113,24796,32497,705,57998
GA,Floyd,13115,8445,21569,324,30338
GA,Forsyth,13117,26092,65845,1361,93298
GA,Franklin,13119,1036,7051,61,8148
GA,Fulton,13121,306589,112991,4208,423788
GA,Gilmer,13123,1917,10471,122,12510
GA,Glascock,13125,107,1189,5,1301
GA,Glynn,13127,11636,20743,269,32648
GA,Gordon,13129,3046,14586,172,17804
GA,Grady,13131,2704,5633,33,8370
GA,Greene,13133,3093,5856,46,8995
GA,Gwinnett,13135,178097,132998,3823,314918
GA,Habersham,13137,2417,12944,139,15500
GA,Hall,13139,17187,49442,777,67406
GA,Hancock,13141,2666,872,10,3548
GA,Haralson,13143,1219,9278,88,10585
GA,Harris,13145,4021,11834,131,15986
GA,Hart,13147,2178,7370,74,9622
GA,Heard,13149,654,3374,27,4055
GA,Henry,13151,56485,41364,709,98558
GA,Houston,13153,24358,34314,560,59232
GA,Irwin,13155,851,2701,10,3562
GA,Jackson,13157,4674,21950,275,26899
GA,Jasper,13159,1484,4430,31,5945
GA,Jeff Davis,13161,814,3979,22,4815
GA,Jefferson,13163,3564,3177,26,6767
GA,Jenkins,13165,1004,1857,11,2872
GA,Johnson,13167,948,2524,11,3483
GA,Jones,13169,3938,8438,65,12441
GA,Lamar,13171,2195,5105,57,7357
GA,Lanier,13173,762,1910,9,2681
GA,Laurens,13175,6375,12484,93,18952
GA,Lee,13177,3356,10120,79,13555
GA,Liberty,13179,9696,5557,115,15368
GA,Lincoln,13181,1188,2756,25,3969
GA,Long,13183,1371,2591,36,3998
GA,Lowndes,13185,15024,20488,241,35753
GA,Lumpkin,13187,2228,9157,173,11558
GA,Macon,13193,2652,1556,9,4217
GA,Madison,13195,2418,9181,100,11699
GA,Marion,13197,1037,1872,22,2931
GA,McDuffie,13189,3427,5323,42,8792
GA,McIntosh,13191,2161,3218,29,5408
GA,Meriwether,13199,3501,5093,56,8650
GA,Miller,13201,502,1803,10,2315
GA,Mitchell,13205,3245,4187,23,7455
GA,Monroe,13207,3516,9308,114,12938
GA,Montgomery,13209,821,2686,21,3528
GA,Morgan,13211,2675,6807,76,9558
GA,Murray,13213,1489,9512,90,11091
GA,Muscogee,13215,38462,24348,462,63272
GA,Newton,13217,23412,19449,280,43141
GA,Oconee,13219,6015,14480,249,20744
GA,Oglethorpe,13221,1847,4568,70,6485
GA,Paulding,13223,19959,40784,562,61305
GA,Peach,13225,4966,5432,47,10445
GA,Pickens,13227,1901,11331,130,13362
GA,Pierce,13229,738,6123,23,6884
GA,Pike,13231,1164,7322,57,8543
GA,Polk,13233,2588,10177,96,12861
GA,Pulaski,13235,1079,2527,16,3622
GA,Putnam,13237,2579,6704,52,9335
GA,Quitman,13239,410,522,8,940
GA,Rabun,13241,1428,6063,87,7578
GA,Randolph,13243,1518,1257,14,2789
GA,Richmond,13245,47531,22076,548,70155
GA,Rockdale,13247,24725,11703,227,36655
GA,Schley,13249,353,1565,15,1933
GA,Screven,13251,2131,3268,15,5414
GA,Seminole,13253,1061,2149,17,3227
GA,Spalding,13255,9258,14937,222,24417
GA,Stephens,13257,1692,7326,69,9087
GA,Stewart,13259,1053,760,6,1819
GA,Sumter,13261,5360,5149,47,10556
GA,Talbot,13263,1765,1167,22,2954
GA,Taliaferro,13265,568,350,3,921
GA,Tattnall,13267,1537,5073,37,6647
GA,Taylor,13269,1205,2069,20,3294
GA,Telfair,13271,1191,2425,16,3632
GA,Terrell,13273,2125,1800,14,3939
GA,Thomas,13275,6602,10557,85,17244
GA,Tift,13277,4070,9523,80,13673
GA,Toombs,13279,2201,6623,36,8860
GA,Towns,13281,1065,5009,58,6132
GA,Treutlen,13283,806,1800,8,2614
GA,Troup,13285,9218,14533,162,23913
GA,Turner,13287,1200,2062,12,3274
GA,Twiggs,13289,1776,1999,17,3792
GA,Union,13291,1852,9899,114,11865
GA,Upson,13293,3443,7063,62,10568
GA,Walker,13295,3838,17400,252,21490
GA,Walton,13297,8679,29742,265,38686
GA,Ware,13299,3067,7894,55,11016
GA,Warren,13301,1200,1053,8,2261
GA,Washington,13303,4012,4128,29,8169
GA,Wayne,13305,1940,8120,71,10131
GA,Webster,13307,440,659,1,1100
GA,Wheeler,13309,555,1372,4,1931
GA,White,13311,1647,9667,125,11439
GA,Whitfield,13313,7323,19758,246,27327
GA,Wilcox,13315,745,2064,6,2815
GA,Wilkes,13317,1774,2578,25,4377
GA,Wilkinson,13319,1877,2373,15,4265
GA,Worth,13321,1894,5915,37,7846
HI,Hawaii,15001,38301,17953,2363,58617
HI,Honolulu,15003,158623,90929,8528,258080
HI,Kauaʻi,15007,15868,8135,830,24833
HI,Maui,15009,32142,14702,2469,49313
MA,Barnstable,25001,30169,85726,359,116254
MA,Berkshire,25003,25030,28331,67,53428
MA,Bristol,25005,54280,132371,423,187074
MA,Dukes,25007,4470,5556,7,10033
MA,Essex,25009,86893,219522,854,307269
MA,Franklin,25011,14507,18263,35,32805
MA,Hampden,25013,43806,109952,521,154279
MA,Hampshire,25015,32667,37272,97,70036
MA,Middlesex,25017,246197,411687,1621,659505
MA,Nantucket,25019,1750,2388,10,4148
MA,Norfolk,25021,92709,209318,1018,303045
MA,Plymouth,25023,54303,164438,745,219486
