state,county_name,county_id,dem_2018,gop_2018,oth_2018,total_2018
MD,Prince George's,24033,286975,24140,7408,318523
MD,Queen Anne's,24035,8463,12813,1468,22744
MD,St. Mary's,24037,16849,21393,1938,40180
MD,Somerset,24039,3652,3882,221,7755
MD,Talbot,24041,9054,8050,962,18066
MD,Washington,24043,19956,28319,2131,50406
MD,Wicomico,24045,16539,15644,1508,33691
MD,Worcester,24047,9840,12886,1062,23788
ME,Androscoggin,23001,22150,18931,5058,46139
ME,Aroostook,23003,14742,10767,2593,28102
ME,Cumberland,23005,93860,40053,21035,156893
ME,Franklin,23007,7546,5194,1728,14468
ME,Hancock,23009,15463,9837,3416,28716
ME,Kennebec,23011,29640,21608,5850,57098
ME,Knox,23013,12009,6270,2646,20925
ME,Lincoln,23015,10763,6814,1852,19429
ME,Oxford,23017,12954,10510,2705,26169
ME,Penobscot,23019,31290,27692,7121,66103
ME,Piscataquis,23021,3379,3578,677,7634
ME,Sagadahoc,23023,11473,6284,1786,19543
ME,Somerset,23025,9631,9831,1842,21304
ME,Waldo,23027,10503,7265,2316,20084
ME,Washington,23029,6310,5770,1370,13450
ME,York,23031,51387,32849,13349,97585
MI,Alcona,26001,1915,3541,99,5555
MI,Alger,26003,1911,2162,89,4162
MI,Allegan,26005,18890,29834,1038,49762
MI,Alpena,26007,5412,7380,290,13082
MI,Antrim,26009,4953,7629,284,12866
MI,Arenac,26011,2582,3995,158,6735
MI,Baraga,26013,1344,1825,81,3250
MI,Barry,26015,9857,16260,620,26737
MI,Bay,26017,22502,22752,1079,46333
MI,Benzie,26019,4484,5080,209,9773
MI,Berrien,26021,27345,33229,1411,61985
MI,Branch,26023,5144,9666,389,15199
MI,Calhoun,26025,22739,25950,1356,50045
MI,Cass,26027,7079,11811,555,19445
MI,Charlevoix,26029,5596,7783,283,13662
MI,Cheboygan,26031,4825,7384,312,12521
MI,Chippewa,26033,5901,7767,310,13978
MI,Clare,26035,4513,7048,290,11851
MI,Clinton,26037,17564,18946,564,37074
MI,Crawford,26039,2306,3751,196,6253
MI,Delta,26041,6932,9197,287,16416
MI,Dickinson,26043,4162,6982,219,11363
MI,Eaton,26045,26147,23771,1034,50952
MI,Emmet,26047,7620,9875,396,17891
MI,Genesee,26049,95903,68648,3727,168278
MI,Gladwin,26051,4160,6604,241,11005
MI,Gogebic,26053,3311,3078,138,6527
MI,Grand Traverse,26055,22757,24903,1068,48728
MI,Gratiot,26057,5764,8180,355,14299
MI,Hillsdale,26059,5079,11310,411,16800
MI,Houghton,26061,6533,7503,285,14321
MI,Huron,26063,5087,8312,274,13673
MI,Ingham,26065,78012,38870,2279,119161
MI,Ionia,26067,9259,13834,637,23730
MI,Iosco,26069,4752,6694,253,11699
MI,Iron,26071,2259,3000,151,5410
MI,Isabella,26073,11304,10536,578,22418
MI,Jackson,26075,25858,33490,1434,60782
MI,Kalamazoo,26077,65686,46243,2719,114648
MI,Kalkaska,26079,2737,5340,251,8328
MI,Kent,26081,137089,136227,6158,279474
MI,Keweenaw,26083,598,704,21,1323
MI,Lake,26085,1936,2633,139,4708
MI,Lapeer,26087,14396,24206,818,39420
MI,Leelanau,26089,7216,6775,201,14192
MI,Lenawee,26091,17084,21981,895,39960
MI,Livingston,26093,37450,58020,1510,96980
MI,Luce,26095,811,1524,67,2402
MI,Mackinac,26097,2325,3298,90,5713
MI,Macomb,26099,179975,173369,6121,359465
MI,Manistee,26101,5242,6183,287,11712
MI,Marquette,26103,16977,12348,660,29985
MI,Mason,26105,5708,7625,344,13677
MI,Mecosta,26107,6317,8857,420,15594
MI,Menominee,26109,3653,4982,174,8809
MI,Midland,26111,15959,21696,689,38344
MI,Missaukee,26113,1783,4650,122,6555
MI,Monroe,26115,26651,33607,1165,61423
MI,Montcalm,26117,8758,13878,681,23317
MI,Montmorency,26119,1537,2978,95,4610
MI,Muskegon,26121,35957,30831,1977,68765
MI,Newaygo,26123,6858,12870,531,20259
MI,Oakland,26125,338986,256017,8812,603815
MI,Oceana,26127,4213,6263,281,10757
MI,Ogemaw,26129,3280,5592,237,9109
MI,Ontonagon,26131,1313,1752,64,3129
MI,Osceola,26133,2934,6186,272,9392
MI,Oscoda,26135,1221,2410,86,3717
MI,Otsego,26137,3969,7092,273,11334
MI,Ottawa,26139,45696,80318,2184,128198
MI,Presque Isle,26141,2760,3788,138,6686
MI,Roscommon,26143,4643,6864,300,11807
MI,Saginaw,26145,41472,37809,1533,80814
MI,Sanilac,26151,5418,10657,368,16443
MI,Schoolcraft,26153,1547,2099,91,3737
MI,Shiawassee,26155,13043,15865,812,29720
MI,St. Clair,26147,27540,38329,1636,67505
MI,St. Joseph,26149,7278,12489,636,20403
MI,Tuscola,26157,8197,13495,568,22260
MI,Van Buren,26159,13191,15379,873,29443
MI,Washtenaw,26161,123305,47380,2541,173226
MI,Wayne,26163,455176,190884,12331,658391
MI,Wexford,26165,4832,8745,406,13983
MS,Adams,28001,6097,4487,176,10760
MS,Alcorn,28003,1780,8167,219,10166
MS,Amite,28005,1966,3246,151,5363
MS,Attala,28007,2291,3728,111,6130
MS,Benton,28009,1091,1645,48,2784
MS,Bolivar,28011,6469,3938,205,10612
MS,Calhoun,28013,1230,3296,73,4599
MS,Carroll,28015,1212,2936,90,4238
MS,Chickasaw,28017,2512,3317,97,5926
MS,Choctaw,28019,791,2101,61,2953
MS,Claiborne,28021,2468,653,119,3240
MS,Clarke,28023,1933,3944,113,5990
MS,Clay,28025,4091,3411,108,7610
MS,Coahoma,28027,3858,2178,178,6214
MS,Copiah,28029,4867,5052,261,10180
MS,Covington,28031,2382,4242,164,6788
MS,DeSoto,28033,16858,32750,1271,50879
MS,Forrest,28035,9134,12539,630,22303
MS,Franklin,28037,1050,1999,96,3145
MS,George,28039,866,6060,215,7141
MS,Greene,28041,703,2923,107,3733
MS,Grenada,28043,3176,4348,121,7645
MS,Hancock,28045,3692,9989,218,13899
MS,Harrison,28047,18391,32414,918,51723
MS,Hinds,28049,55780,21644,1282,78706
MS,Holmes,28051,4222,1068,85,5375
MS,Humphreys,28053,2082,961,101,3144
MS,Issaquena,28055,261,258,13,532
MS,Itawamba,28057,783,5858,153,6794
MS,Jackson,28059,12179,26544,784,39507
MS,Jasper,28061,3149,2988,130,6267
MS,Jefferson,28063,2398,562,100,3060
MS,Jefferson Davis,28065,2640,1958,103,4701
MS,Jones,28067,6143,14852,692,21687
MS,Kemper,28069,1955,1432,44,3431
MS,Lafayette,28071,6981,9256,253,16490
MS,Lamar,28073,4437,14777,497,19711
MS,Lauderdale,28075,8610,14217,309,23136
MS,Lawrence,28077,1558,3196,107,4861
MS,Leake,28079,2470,3666,132,6268
MS,Lee,28081,7654,17413,594,25661
MS,Leflore,28083,5352,2850,162,8364
MS,Lincoln,28085,3453,8576,194,12223
MS,Lowndes,28087,8638,10720,288,19646
MS,Madison,28089,16283,23632,638,40553
MS,Marion,28091,2734,5867,200,8801
MS,Marshall,28093,5692,5415,206,11313
MS,Monroe,28095,3802,7739,154,11695
MS,Montgomery,28097,1526,2254,60,3840
MS,Neshoba,28099,1961,5861,124,7946
MS,Newton,28101,1986,4965,153,7104
MS,Noxubee,28103,2788,1085,46,3919
MS,Oktibbeha,28105,6798,7134,287,14219
MS,Panola,28107,5212,5804,189,11205
MS,Pearl River,28109,2899,12373,432,15704
MS,Perry,28111,853,2913,98,3864
MS,Pike,28113,5857,6502,239,12598
MS,Pontotoc,28115,1693,7588,312,9593
MS,Prentiss,28117,1450,5597,126,7173
MS,Quitman,28119,1460,872,57,2389
MS,Rankin,28121,12523,37913,1194,51630
MS,Scott,28123,2926,4600,116,7642
MS,Sharkey,28125,1046,596,36,1678
MS,Simpson,28127,2855,5697,181,8733
MS,Smith,28129,1298,4394,152,5844
MS,Stone,28131,1142,4052,115,5309
MS,Sunflower,28133,4579,2457,153,7189
MS,Tallahatchie,28135,2095,1950,91,4136
MS,Tate,28137,2638,5680,213,8531
MS,Tippah,28139,1229,5536,141,6906
MS,Tishomingo,28141,788,5125,153,6066
MS,Tunica,28143,1630,779,71,2480
MS,Union,28145,1297,6779,163,8239
MS,Walthall,28147,1919,3008,111,5038
MS,Warren,28149,6706,8206,273,15185
MS,Washington,28151,8893,4519,170,13582
MS,Wayne,28153,2638,4376,169,7183
MS,Webster,28155,733,3114,70,3917
MS,Wilkinson,28157,1823,950,58,2831
MS,Winston,28159,2900,3976,105,6981
MS,Yalobusha,28161,2011,2574,69,4654
MS,Yazoo,28163,3251,3578,131,6960
MT,Beaverhead,30001,1876,2866,155,4897
MT,Big Horn,30003,3027,1558,91,4676
MT,Blaine,30005,1961,982,76,3019
MT,Broadwater,30007,1071,2086,104,3261
MT,Carbon,30009,2680,3209,178,6067
MT,Carter,30011,128,602,22,752
MT,Cascade,30013,17435,15566,1008,34009
MT,Chouteau,30015,1275,1312,70,2657
MT,Custer,30017,1942,2762,179,4883
MT,Daniels,30019,281,631,29,941
MT,Dawson,30021,1233,2700,140,4073
MT,Deer Lodge,30023,2892,1208,136,4236
MT,Fallon,30025,281,951,57,1289
MT,Fergus,30027,1964,3640,189,5793
MT,Flathead,30029,19652,26759,1349,47760
MT,Gallatin,30031,33251,21248,1434,55933
MT,Garfield,30033,81,571,30,682
MT,Glacier,30035,3754,1153,89,4996
MT,Golden Valley,30037,130,303,21,454
MT,Granite,30039,695,1046,52,1793
MT,Hill,30041,3729,2434,227,6390
MT,Jefferson,30043,2954,3653,226,6833
MT,Judith Basin,30045,388,752,51,1191
MT,Lake,30047,6916,6491,365,13772
MT,Lewis and Clark,30049,20506,14106,927,35539
MT,Liberty,30051,365,586,30,981
MT,Lincoln,30053,2902,6137,298,9337
MT,Madison,30057,1890,2898,171,4959
MT,McCone,30055,227,773,29,1029
MT,Meagher,30059,319,629,28,976
MT,Mineral,30061,785,1181,92,2058
MT,Missoula,30063,41688,18631,1332,61651
MT,Musselshell,30065,573,1743,116,2432
MT,Park,30067,5114,4357,253,9724
MT,Petroleum,30069,58,248,6,312
MT,Phillips,30071,577,1426,79,2082
MT,Pondera,30073,1176,1413,96,2685
MT,Powder River,30075,203,748,22,973
MT,Powell,30077,1026,1641,93,2760
MT,Prairie,30079,177,450,26,653
MT,Ravalli,30081,9156,13622,623,23401
MT,Richland,30083,1136,3017,179,4332
MT,Roosevelt,30085,2013,1346,88,3447
MT,Rosebud,30087,1511,1765,91,3367
MT,Sanders,30089,2071,3856,227,6154
MT,Sheridan,30091,712,1017,83,1812
MT,Silver Bow,30093,11672,4246,394,16312
MT,Stillwater,30095,1501,3206,157,4864
MT,Sweet Grass,30097,652,1372,74,2098
MT,Teton,30099,1290,1784,83,3157
MT,Toole,30101,626,1208,69,1903
MT,Treasure,30103,129,279,6,414
MT,Valley,30105,1545,2137,200,3882
MT,Wheatland,30107,315,586,32,933
MT,Wibaux,30109,140,390,12,542
MT,Yellowstone,30111,32225,34682,2351,69258
ND,Adams,38001,364,796,4,1164
ND,Barnes,38003,2517,2507,19,5043
ND,Benson,38005,1427,828,12,2267
ND,Billings,38007,115,450,0,565
ND,Bottineau,38009,1110,2147,14,3271
ND,Bowman,38011,404,1233,12,1649
ND,Burke,38013,228,729,7,964
ND,Burleigh,38015,17357,28494,358,46209
ND,Cass,38017,44723,32217,487,77427
ND,Cavalier,38019,765,1181,12,1958
ND,Dickey,38021,911,1253,6,2170
ND,Divide,38023,469,720,8,1197
ND,Dunn,38025,525,1499,10,2034
ND,Eddy,38027,555,675,4,1234
ND,Emmons,38029,391,1433,11,1835
ND,Foster,38031,588,1052,14,1654
ND,Golden Valley,38033,171,704,5,880
ND,Grand Forks,38035,14827,12952,157,27936
ND,Grant,38037,337,925,6,1268
ND,Griggs,38039,534,688,4,1226
ND,Hettinger,38041,274,988,7,1269
ND,Kidder,38043,364,911,5,1280
ND,LaMoure,38045,857,1203,9,2069
ND,Logan,38047,228,741,8,977
ND,McHenry,38049,879,1659,15,2553
ND,McIntosh,38051,467,982,6,1455
ND,McKenzie,38053,1167,3012,14,4193
ND,McLean,38055,1701,3320,29,5050
ND,Mercer,38057,1061,2941,22,4024
ND,Morton,38059,5175,9583,138,14896
ND,Mountrail,38061,1605,2208,7,3820
ND,Nelson,38063,866,770,11,1647
ND,Oliver,38065,250,717,5,972
ND,Pembina,38067,1132,1814,16,2962
ND,Pierce,38069,711,1168,9,1888
ND,Ramsey,38071,2336,2668,53,5057
ND,Ransom,38073,1399,890,21,2310
ND,Renville,38075,356,832,5,1193
ND,Richland,38077,3943,3316,48,7307
ND,Rolette,38079,4042,993,10,5045
ND,Sargent,38081,1171,821,10,2002
ND,Sheridan,38083,179,607,3,789
ND,Sioux,38085,1211,221,14,1446
ND,Slope,38087,73,307,1,381
ND,Stark,38089,3151,8945,70,12166
ND,Steele,38091,557,399,4,960
ND,Stutsman,38093,4027,5489,67,9583
ND,Towner,38095,497,624,6,1127
ND,Traill,38097,1988,1735,19,3742
ND,Walsh,38099,1937,2550,25,4512
ND,Ward,38101,8856,15105,167,24128
ND,Wells,38103,622,1601,10,2233
ND,Williams,38105,2976,8117,58,11151
NE,Adams,31001,3334,6487,404,10225
NE,Antelope,31003,396,2061,70,2527
NE,Arthur,31005,24,202,6,232
NE,Banner,31007,39,263,12,314
NE,Blaine,31009,34,223,6,263
NE,Boone,31011,457,1757,81,2295
NE,Box Butte,31013,835,2632,163,3630
NE,Boyd,31015,128,797,34,959
NE,Brown,31017,190,1153,42,1385
NE,Buffalo,31019,4765,10939,657,16361
NE,Burt,31021,836,1995,106,2937
NE,Butler,31023,871,2470,138,3479
NE,Cass,31025,3393,6787,429,10609
NE,Cedar,31027,537,2866,111,3514
NE,Chase,31029,184,1340,39,1563
NE,Cherry,31031,314,1913,159,2386
NE,Cheyenne,31033,579,2566,113,3258
NE,Clay,31035,592,1979,108,2679
NE,Colfax,31037,693,1731,75,2499
NE,Cuming,31039,604,2672,87,3363
NE,Custer,31041,687,3797,159,4643
NE,Dakota,31043,1691,2677,168,4536
NE,Dawes,31045,914,2334,145,3393
NE,Dawson,31047,1657,4363,233,6253
NE,Deuel,31049,109,578,30,717
NE,Dixon,31051,488,1655,82,2225
NE,Dodge,31053,3824,7827,409,12060
NE,Douglas,31055,103070,94777,6860,204707
NE,Dundy,31057,99,649,24,772
NE,Fillmore,31059,690,1718,119,2527
NE,Franklin,31061,255,1044,50,1349
NE,Frontier,31063,173,831,36,1040
NE,Furnas,31065,334,1719,86,2139
NE,Gage,31067,3024,4896,415,8335
NE,Garden,31069,139,816,46,1001
NE,Garfield,31071,113,667,19,799
NE,Gosper,31073,147,667,23,837
NE,Grant,31075,14,282,5,301
NE,Greeley,31077,238,732,25,995
NE,Hall,31079,5624,10483,680,16787
NE,Hamilton,31081,896,3076,136,4108
NE,Harlan,31083,287,1149,54,1490
NE,Hayes,31085,32,350,11,393
NE,Hitchcock,31087,154,890,35,1079
NE,Holt,31089,725,3226,198,4149
NE,Hooker,31091,49,258,4,311
NE,Howard,31093,610,1696,110,2416
NE,Jefferson,31095,924,1913,142,2979
NE,Johnson,31097,581,1101,92,1774
NE,Kearney,31099,592,1952,86,2630
NE,Keith,31101,567,2542,101,3210
NE,Keya Paha,31103,42,336,8,386
NE,Kimball,31105,202,1122,56,1380
NE,Knox,31107,669,2812,107,3588
NE,Lancaster,31109,63175,49449,4507,117131
NE,Lincoln,31111,2886,8999,615,12500
NE,Logan,31113,23,306,8,337
NE,Loup,31115,51,247,9,307
NE,Madison,31119,2236,7949,328,10513
NE,McPherson,31117,22,228,12,262
NE,Merrick,31121,647,2563,153,3363
NE,Morrill,31123,308,1699,108,2115
NE,Nance,31125,315,885,37,1237
NE,Nemaha,31127,727,1788,96,2611
NE,Nuckolls,31129,365,1321,66,1752
NE,Otoe,31131,1977,4098,267,6342
NE,Pawnee,31133,332,774,47,1153
NE,Perkins,31135,180,1011,33,1224
NE,Phelps,31137,671,3068,120,3859
NE,Pierce,31139,341,2339,85,2765
NE,Platte,31141,2343,8372,322,11037
NE,Polk,31143,448,1574,71,2093
NE,Red Willow,31145,696,3051,140,3887
NE,Richardson,31147,858,2137,89,3084
NE,Rock,31149,79,569,17,665
NE,Saline,31151,1732,2255,231,4218
NE,Sarpy,31153,25706,39306,2661,67673
NE,Saunders,31155,2664,6479,376,9519
NE,Scotts Bluff,31157,2887,7398,461,10746
NE,Seward,31159,2174,4607,284,7065
NE,Sheridan,31161,275,1670,92,2037
NE,Sherman,31163,370,873,47,1290
NE,Sioux,31165,69,447,21,537
NE,Stanton,31167,363,1817,81,2261
NE,Thayer,31169,539,1606,89,2234
NE,Thomas,31171,36,291,11,338
NE,Thurston,31173,817,970,42,1829
NE,Valley,31175,359,1388,51,1798
NE,Washington,31177,2438,6462,294,9194
NE,Wayne,31179,724,2388,106,3218
NE,Webster,31181,318,997,49,1364
NE,Wheeler,31183,60,343,11,414
NE,York,31185,1281,3659,184,5124
NJ,Atlantic,34001,44617,45954,3502,94073
NJ,Bergen,34003,188235,146406,9542,344183
NJ,Burlington,34005,98749,82240,6111,187100
NJ,Camden,34007,113137,63279,6600,183016
NJ,Cape May,34009,14555,24823,1299,40677
NJ,Cumberland,34011,19386,19244,1517,40147
NJ,Essex,34013,194068,53537,6028,253633
NJ,Gloucester,34015,52203,56090,4309,112602
NJ,Hudson,34017,132180,36087,4863,173130
NJ,Hunterdon,34019,24823,36116,2195,63134
NJ,Mercer,34021,80773,41225,4785,126783
NJ,Middlesex,34023,148806,98764,8051,255621
NJ,Monmouth,34025,112383,140628,8408,261419
NJ,Morris,34027,93763,114783,6492,215038
NJ,Ocean,34029,75597,141902,6723,224222
NJ,Passaic,34031,86242,58382,4700,149324
NJ,Salem,34033,9060,13687,1068,23815
NJ,Somerset,34035,70359,61373,4450,136182
NJ,Sussex,34037,20229,37720,2926,60875
NJ,Union,34039,117937,60758,4938,183633
NJ,Warren,34041,14452,24357,1794,97103
NM,Bernalillo,35001,140082,61932,39274,241288
NM,Catron,35003,550,1075,217,1842
NM,Chaves,35005,5279,8727,2666,16672
NM,Cibola,35006,3924,1842,1355,7121
NM,Colfax,35007,2333,1615,731,4679
NM,Curry,35009,2793,5896,1498,10187
NM,De Baca,35011,267,342,196,805
NM,Doña Ana,35013,34651,18101,8029,60781
NM,Eddy,35015,4834,8826,2095,15755
NM,Grant,35017,6763,3598,1442,11803
NM,Guadalupe,35019,1094,292,292,1678
NM,Harding,35021,198,199,84,481
NM,Hidalgo,35023,790,607,198,1595
NM,Lea,35025,3331,8882,1628,13841
NM,Lincoln,35027,2617,4122,1111,7850
NM,Los Alamos,35028,5798,2576,1926,10300
NM,Luna,35029,3005,2313,823,6141
