state,county_name,county_id,dem_2020,gop_2020,oth_2020,total_2020
GA,Appling,13001,1596,5690,0,7286
GA,Atkinson,13003,722,1926,0,2648
GA,Bacon,13005,559,3572,0,4131
GA,Baker,13007,625,815,0,1440
GA,Baldwin,13009,8569,7899,0,16468
GA,Banks,13011,860,6586,0,7446
GA,Barrow,13013,9417,22660,0,32077
GA,Bartow,13015,10928,32049,0,42977
GA,Ben Hill,13017,2193,3533,0,5726
GA,Berrien,13019,1145,5539,0,6684
GA,Bibb,13021,39972,23555,0,63527
GA,Bleckley,13023,1214,3898,0,5112
GA,Brantley,13025,613,5999,0,6612
GA,Brooks,13027,2455,3761,0,6216
GA,Bryan,13029,6009,12596,0,18605
GA,Bulloch,13031,9848,16287,0,26135
GA,Burke,13033,4695,4804,0,9499
GA,Butts,13035,3026,7183,0,10209
GA,Calhoun,13037,1206,826,0,2032
GA,Camden,13039,6807,13063,0,19870
GA,Candler,13043,1131,2787,0,3918
GA,Carroll,13045,14819,32338,0,47157
GA,Catoosa,13047,5985,21792,0,27777
GA,Charlton,13049,952,2947,0,3899
GA,Chatham,13051,72550,48707,0,121257
GA,Chattahoochee,13053,601,720,0,1321
GA,Chattooga,13055,1686,6550,0,8236
GA,Cherokee,13057,38362,89480,0,127842
GA,Clarke,13059,33187,13009,0,46196
GA,Clay,13061,727,583,0,1310
GA,Clayton,13063,91189,11765,0,102954
GA,Clinch,13065,616,1839,0,2455
GA,Cobb,13067,203876,154714,0,358590
GA,Coffee,13069,4082,9137,0,13129
GA,Colquitt,13071,3727,10330,0,14057
GA,Columbia,13073,26545,45588,0,72133
GA,Cook,13075,1895,4310,0,6205
GA,Coweta,13077,21825,45462,0,67287
GA,Crawford,13079,1502,3869,0,5371
GA,Crisp,13081,2702,4436,0,7138
GA,Dade,13083,1111,5227,0,6338
GA,Dawson,13085,2274,12113,0,14387
GA,Decatur,13087,4121,5926,0,10047
GA,DeKalb,13089,293902,55479,0,349381
GA,Dodge,13091,2021,5160,0,7181
GA,Dooly,13093,1812,1932,0,3744
GA,Dougherty,13095,22793,9320,0,32113
GA,Douglas,13097,40630,21743,0,62373
GA,Early,13099,2172,2377,0,4549
GA,Echols,13101,128,1058,0,1186
GA,Effingham,13103,7137,20682,0,27819
GA,Elbert,13105,2482,5531,0,8013
GA,Emanuel,13107,2569,5787,0,8356
GA,Evans,13109,1201,2539,0,3740
GA,Fannin,13111,2436,11004,0,13440
GA,Fayette,13113,31297,36094,0,67391
GA,Floyd,13115,10834,24959,0,35793
GA,Forsyth,13117,37687,77451,0,115138
GA,Franklin,13119,1345,7840,0,9185
GA,Fulton,13121,354552,134191,0,488743
GA,Gilmer,13123,2697,12132,0,14829
GA,Glascock,13125,130,1234,0,1364
GA,Glynn,13127,13981,23448,0,37429
GA,Gordon,13129,3929,16425,0,20354
GA,Grady,13131,3102,6226,0,9328
GA,Greene,13133,3758,6855,0,11247
GA,Gwinnett,13135,224197,145597,0,369794
GA,Habersham,13137,3243,14776,0,18019
GA,Hall,13139,22296,56718,0,79014
GA,Hancock,13141,2780,1058,0,3838
GA,Haralson,13143,1626,10533,0,12159
GA,Harris,13145,5034,13258,0,18292
GA,Hart,13147,2847,8354,0,11201
GA,Heard,13149,801,3877,0,4678
GA,Henry,13151,68576,40824,0,109400
GA,Houston,13153,29749,36644,0,66393
GA,Irwin,13155,885,2732,0,3617
GA,Jackson,13157,6925,25658,0,32583
GA,Jasper,13159,1683,5120,0,6803
GA,Jeff Davis,13161,937,4143,0,5080
GA,Jefferson,13163,3767,3159,0,6926
GA,Jenkins,13165,1169,1945,0,3114
GA,Johnson,13167,1047,2529,0,3576
GA,Jones,13169,4534,8803,0,13337
GA,Lamar,13171,2428,5558,0,7986
GA,Lanier,13173,910,2126,0,3036
GA,Laurens,13175,7435,12806,0,20241
GA,Lee,13177,4240,10657,0,14897
GA,Liberty,13179,11875,6457,0,18332
GA,Lincoln,13181,1317,2903,0,4220
GA,Long,13183,1803,2835,0,4638
GA,Lowndes,13185,17382,22455,0,39837
GA,Lumpkin,13187,2868,10831,0,13699
GA,Macon,13193,2685,1591,0,4276
GA,Madison,13195,3102,10101,0,13203
GA,Marion,13197,1217,1994,0,3211
GA,McDuffie,13189,3752,5480,0,9232
GA,McIntosh,13191,2417,3531,0,5948
GA,Meriwether,13199,4036,5808,0,9844
GA,Miller,13201,651,1803,0,2454
GA,Mitchell,13205,3569,4300,0,7869
GA,Monroe,13207,4058,10057,0,14115
GA,Montgomery,13209,896,2630,0,3526
GA,Morgan,13211,3129,7696,0,10825
GA,Murray,13213,2028,10966,0,12994
GA,Muscogee,13215,45049,26473,0,71522
GA,Newton,13217,28324,20493,0,48817
GA,Oconee,13219,7496,16041,0,23557
GA,Oglethorpe,13221,2259,4959,0,7218
GA,Paulding,13223,27335,46619,0,73954
GA,Peach,13225,5350,5701,0,11051
GA,Pickens,13227,2612,12532,0,15144
GA,Pierce,13229,947,6980,0,7927
GA,Pike,13231,1391,8241,0,9632
GA,Polk,13233,3325,11525,0,14850
GA,Pulaski,13235,1138,2543,0,3681
GA,Putnam,13237,3448,8291,0,11855
GA,Quitman,13239,497,604,0,1106
GA,Rabun,13241,1984,7474,0,9568
GA,Randolph,13243,1671,1391,0,3074
GA,Richmond,13245,59124,26781,0,87016
GA,Rockdale,13247,31244,13012,0,44686
GA,Schley,13249,462,1800,0,2275
GA,Screven,13251,2661,3916,0,6628
GA,Seminole,13253,1254,2611,0,3884
GA,Spalding,13255,11784,18057,0,30116
GA,Stephens,13257,2385,9368,0,11885
GA,Stewart,13259,1182,801,0,1990
GA,Sumter,13261,6318,5732,0,12150
GA,Talbot,13263,2114,1392,0,3522
GA,Taliaferro,13265,561,360,0,928
GA,Tattnall,13267,2061,6053,0,8183
GA,Taylor,13269,1387,2418,0,3839
GA,Telfair,13271,1487,2825,0,4333
GA,Terrell,13273,2376,2004,0,4416
GA,Thomas,13275,8708,12954,0,21853
GA,Tift,13277,5322,10784,0,16283
GA,Toombs,13279,2939,7872,0,10914
GA,Towns,13281,1550,6384,0,7979
GA,Treutlen,13283,952,2101,0,3077
GA,Troup,13285,11578,18143,0,30049
GA,Turner,13287,1410,2349,0,3792
GA,Twiggs,13289,2044,2370,0,4444
GA,Union,13291,2801,12651,0,15560
GA,Upson,13293,4201,8608,0,12905
GA,Walker,13295,5769,23174,0,29354
GA,Walton,13297,12682,37842,0,51095
GA,Ware,13299,4211,9865,0,14192
GA,Warren,13301,1469,1166,0,2651
GA,Washington,13303,4730,4663,0,9459
GA,Wayne,13305,2687,9987,0,12778
GA,Webster,13307,639,748,0,1390
GA,Wheeler,13309,689,1583,0,2285
GA,White,13311,2411,12222,0,14816
GA,Whitfield,13313,10670,25636,0,36746
GA,Wilcox,13315,862,2403,0,3281
GA,Wilkes,13317,2160,2823,0,5029
GA,Wilkinson,13319,2075,2664,0,4770
GA,Worth,13321,2395,6830,0,9285
AZ,Apache,04001,24050,11052,22,35124
AZ,Cochise,04003,24843,35214,29,60086
AZ,Coconino,04005,45561,27255,29,72845
AZ,Gila,04007,9648,17889,11,27548
AZ,Graham,04009,4506,10303,4,14813
AZ,Greenlee,04011,1403,2225,2,3630
AZ,La Paz,04012,2492,4835,2,7329
AZ,Maricopa,04013,1064396,984203,698,2049297
AZ,Mohave,04015,27414,75359,49,102822
AZ,Navajo,04017,24396,26952,21,51369
AZ,Pima,04019,309142,207317,152,516611
AZ,Pinal,04021,79114,104048,76,183238
AZ,Santa Cruz,04023,13689,5685,2,19376
AZ,Yavapai,04025,51852,90180,57,142089
AZ,Yuma,04027,33961,35144,15,69120
