state,county_name,county_id,dem_2021,gop_2021,oth_2021,total_2021
NJ,Atlantic,34001,35736,44977,595,81308
NJ,Bergen,34003,145150,129644,1556,276350
NJ,Burlington,34005,82877,71772,898,155547
NJ,Camden,34007,92162,56016,1214,149392
NJ,Cape May,34009,14183,24260,218,38661
NJ,Cumberland,34011,13978,17794,201,31973
NJ,Essex,34013,132520,45542,1105,179167
NJ,Gloucester,34015,44959,54976,813,100748
NJ,Hudson,34017,88066,30443,1206,119715
NJ,Hunterdon,34019,22820,33459,505,56784
NJ,Mercer,34021,66151,34617,857,101625
NJ,Middlesex,34023,116352,90297,2109,208758
NJ,Monmouth,34025,96664,141100,2024,239788
NJ,Morris,34027,81915,102769,1239,185923
NJ,Ocean,34029,68615,145756,1439,215810
NJ,Passaic,34031,57812,53551,961,112324
NJ,Salem,34033,6893,12620,178,19691
NJ,Somerset,34035,58585,54264,823,113672
NJ,Sussex,34037,17346,36310,663,54319
NJ,Union,34039,83913,51279,1126,136318
NJ,Warren,34041,12774,23739,444,36957
VA,Accomack,51001,4948,7878,71,12897
VA,Albemarle,51003,31919,19141,383,51443
VA,Alexandria,51510,43866,14013,451,58330
VA,Alleghany,51005,1518,4530,31,6079
VA,Amelia,51007,1617,4720,25,6362
VA,Amherst,51009,3897,9731,78,13706
VA,Appomattox,51011,1438,5971,31,7440
VA,Arlington,51013,73013,21548,670,95231
VA,Augusta,51015,7231,26196,186,33613
VA,Bath,51017,396,1539,12,1947
VA,Bedford,51019,8001,30912,166,39079
VA,Bland,51021,364,2274,13,2651
VA,Botetourt,51023,3990,13066,69,17125
VA,Bristol,51520,1342,3773,32,5147
VA,Brunswick,51025,3165,2880,39,6084
VA,Buchanan,51027,903,5083,14,6000
VA,Buckingham,51029,2222,3894,37,6153
VA,Buena Vista,51530,481,1459,23,1963
VA,Campbell,51031,4930,18213,92,23235
VA,Caroline,51033,5045,6917,99,12061
VA,Carroll,51035,1910,9868,47,11825
VA,Charles City,51036,1822,1550,15,3387
VA,Charlotte,51037,1396,3354,24,4774
VA,Charlottesville,51540,14378,2774,195,17347
VA,Chesapeake,51550,42907,48079,713,91699
VA,Chesterfield,51041,74085,80889,1303,156277
VA,Clarke,51043,2739,4642,41,7422
VA,Colonial Heights,51570,1729,4913,63,6705
VA,Covington,51580,579,1198,16,1793
VA,Craig,51045,400,2079,21,2500
VA,Culpeper,51047,6661,13436,117,20214
VA,Cumberland,51049,1515,2678,32,4225
VA,Danville,51590,6872,5907,85,12864
VA,Dickenson,51051,934,3867,14,4815
VA,Dinwiddie,51053,4181,7335,66,11582
VA,Emporia,51595,1087,723,22,1832
VA,Essex,51057,1980,2684,45,4709
VA,Fairfax City,51600,6465,3606,71,10142
VA,Fairfax County,51059,286316,152110,2840,441266
VA,Falls Church,51610,5388,1590,48,7026
VA,Fauquier,51061,11570,22252,170,33992
VA,Floyd,51063,2203,5230,65,7498
VA,Fluvanna,51065,5312,7068,74,12454
VA,Franklin City,51620,1680,1270,15,2965
VA,Franklin County,51067,5894,17842,112,23848
VA,Frederick,51069,11164,25063,149,36376
VA,Fredericksburg,51630,5402,3503,130,9035
VA,Galax,51640,492,1424,10,1926
VA,Giles,51071,1535,5788,66,7389
VA,Gloucester,51073,4712,12585,94,17391
VA,Goochland,51075,4910,9585,57,14552
VA,Grayson,51077,1062,5144,31,6237
VA,Greene,51079,2806,5961,75,8842
VA,Greensville,51081,1915,1709,14,3638
VA,Halifax,51083,4804,8641,77,13522
VA,Hampton,51650,29971,14651,482,45104
VA,Hanover,51085,18107,39515,338,57960
VA,Harrisonburg,51660,6812,4382,143,11337
VA,Henrico,51087,81409,55796,1462,138667
VA,Henry,51089,5547,12902,87,18536
VA,Highland,51091,325,969,9,1303
VA,Hopewell,51670,3085,3095,96,6276
VA,Isle of Wight,51093,6565,12000,108,18673
VA,James City,51095,18836,21048,207,40091
VA,King and Queen,51097,1130,2112,19,3261
VA,King George,51099,3317,7286,98,10701
VA,King William,51101,2247,6286,39,8572
VA,Lancaster,51103,2406,3448,19,5873
VA,Lee,51105,882,6372,20,7274
VA,Lexington,51678,1289,775,14,2078
VA,Loudoun,51107,89390,71467,937,161794
VA,Louisa,51109,5896,11649,94,17639
VA,Lunenburg,51111,1567,3019,11,4597
VA,Lynchburg,51680,11000,13668,233,24901
VA,Madison,51113,1973,4721,34,6728
VA,Manassas,51683,6155,5050,101,11306
VA,Manassas Park,51685,2158,1379,60,3597
VA,Martinsville,51690,2224,1676,45,3945
VA,Mathews,51115,1363,3493,25,4881
VA,Mecklenburg,51117,4075,7922,40,12037
VA,Middlesex,51119,1860,3703,50,5613
VA,Montgomery,51121,15355,17041,399,32795
VA,Nelson,51125,3346,4259,75,7680
VA,New Kent,51127,3439,8569,58,12066
VA,Newport News,51700,32399,21241,636,54276
VA,Norfolk,51710,40324,18888,849,60061
VA,Northampton,51131,2584,2650,30,5264
VA,Northumberland,51133,2312,4167,37,6516
VA,Norton,51720,320,866,17,1203
VA,Nottoway,51135,1892,3497,27,5416
VA,Orange,51137,5351,10670,89,16110
VA,Page,51139,1995,7594,33,9622
VA,Patrick,51141,1255,5946,38,7239
VA,Petersburg,51730,7591,1207,146,8944
VA,Pittsylvania,51143,6319,19543,88,25950
VA,Poquoson,51735,1364,4897,37,6298
VA,Portsmouth,51740,19513,9946,374,29833
VA,Powhatan,51145,3721,12582,68,16371
VA,Prince Edward,51147,3210,3876,39,7125
VA,Prince George,51149,4577,8548,97,13222
VA,Prince William,51153,87352,64658,1208,153218
VA,Pulaski,51155,3277,9631,97,13005
VA,Radford,51750,1879,2266,49,4194
VA,Rappahannock,51157,1686,2507,24,4217
VA,Richmond City,51760,61929,15713,2500,80142
VA,Richmond County,51159,936,2225,22,3183
VA,Roanoke City,51770,16817,12024,306,29147
VA,Roanoke County,51161,14445,28157,257,42859
VA,Rockbridge,51163,3071,6906,47,10024
VA,Rockingham,51165,8569,26765,205,35539
VA,Russell,51167,1452,8229,20,9701
VA,Salem,51775,3344,6144,68,9556
VA,Scott,51169,1034,7065,32,8131
VA,Shenandoah,51171,4535,13693,118,18346
VA,Smyth,51173,1751,8477,41,10269
VA,Southampton,51175,2717,5084,33,7834
VA,Spotsylvania,51177,21426,32478,375,54279
VA,Stafford,51179,25463,31680,460,57603
VA,Staunton,51790,5004,4640,127,9771
VA,Suffolk,51800,19079,17351,286,36716
VA,Surry,51181,1756,1768,12,3536
VA,Sussex,51183,2028,1973,24,4025
VA,Tazewell,51185,1821,12045,44,13910
VA,Virginia Beach,51810,73965,86973,1259,162197
VA,Warren,51187,4328,11294,97,15719
VA,Washington,51191,4505,17395,96,21996
VA,Waynesboro,51820,3275,4473,108,7856
VA,Westmoreland,51193,2971,4614,35,7620
VA,Williamsburg,51830,3185,1703,43,4931
VA,Winchester,51840,4294,4137,65,8496
VA,Wise,51195,1796,9691,64,11551
VA,Wythe,51197,2043,9458,64,11565
VA,York,51199,12190,17485,166,29841
