state,county_name,county_id,dem_2020,gop_2020,oth_2020,total_2020
MT,Valley,30105,1182,2899,167,4248
MT,Wheatland,30107,251,767,42,1060
MT,Wibaux,30109,105,465,15,585
MT,Yellowstone,30111,31152,48586,4051,83789
ND,Adams,38001,163,1000,80,1260
ND,Barnes,38003,1366,3775,375,5516
ND,Benson,38005,708,1098,146,1952
ND,Billings,38007,57,442,130,629
ND,Bottineau,38009,588,2653,204,3445
ND,Bowman,38011,171,1254,211,1636
ND,Burke,38013,129,860,153,1142
ND,Burleigh,38015,12064,31067,6872,50003
ND,Cass,38017,31055,50649,3688,85392
ND,Cavalier,38019,343,1551,117,2011
ND,Dickey,38021,479,1791,152,2422
ND,Divide,38023,200,918,78,1196
ND,Dunn,38025,280,1711,319,2310
ND,Eddy,38027,307,847,99,1253
ND,Emmons,38029,225,1375,356,1956
ND,Foster,38031,290,1317,150,1757
ND,Golden Valley,38033,105,792,117,1014
ND,Grand Forks,38035,10006,19150,1350,30506
ND,Grant,38037,171,964,237,1372
ND,Griggs,38039,247,924,70,1241
ND,Hettinger,38041,153,923,212,1288
ND,Kidder,38043,215,928,299,1442
ND,LaMoure,38045,391,1666,150,2207
ND,Logan,38047,109,739,211,1059
ND,McHenry,38049,447,2211,317,2975
ND,McIntosh,38051,201,1109,128,1438
ND,McKenzie,38053,659,4305,377,5341
ND,McLean,38055,1094,3466,884,5444
ND,Mercer,38057,591,3352,671,4614
ND,Morton,38059,3341,10254,2751,16346
ND,Mountrail,38061,1072,2691,360,4123
ND,Nelson,38063,504,1192,81,1777
ND,Oliver,38065,123,741,182,1046
ND,Pembina,38067,625,2451,224,3300
ND,Pierce,38069,373,1522,213,2108
ND,Ramsey,38071,1239,3761,364,5364
ND,Ransom,38073,693,1603,149,2445
ND,Renville,38075,168,1064,82,1314
ND,Richland,38077,1963,5458,338,7759
ND,Rolette,38079,2151,1496,119,3766
ND,Sargent,38081,571,1414,75,2060
ND,Sheridan,38083,101,516,178,795
ND,Sioux,38085,667,340,170,1177
ND,Slope,38087,40,329,56,425
ND,Stark,38089,1977,10499,2344,14820
ND,Steele,38091,333,714,41,1088
ND,Stutsman,38093,1992,7071,722,9785
ND,Towner,38095,234,861,72,1167
ND,Traill,38097,1201,2755,166,4122
ND,Walsh,38099,975,3461,308,4744
ND,Ward,38101,5587,20295,2109,27991
ND,Wells,38103,356,1606,380,2342
ND,Williams,38105,1689,10548,1737,13974
NH,Belknap,33001,9491,28074,538,38103
NH,Carroll,33003,10428,22119,368,32915
NH,Cheshire,33005,17973,24708,830,43511
NH,Coös,33007,4666,11409,275,16350
NH,Grafton,33009,23023,29174,881,53078
NH,Hillsborough,33011,72614,150153,3724,226491
NH,Merrimack,33013,31572,56266,1251,89089
NH,Rockingham,33015,60232,134292,2472,196996
NH,Strafford,33017,26791,44542,1272,72605
NH,Sullivan,33019,7849,15872,401,24122
UT,Beaver,49001,291,2468,205,2964
UT,Box Elder,49003,3507,20642,2400,26549
UT,Cache,49005,12943,39952,3665,56560
UT,Carbon,49007,2091,6506,426,9023
UT,Daggett,49009,91,469,31,591
UT,Davis,49011,41101,115501,11751,168353
UT,Duchesne,49013,739,6096,1411,8246
UT,Emery,49015,489,3918,324,4731
UT,Garfield,49017,428,2123,94,2645
UT,Grand,49019,2499,2303,250,5052
UT,Iron,49021,3854,17650,2612,24116
UT,Juab,49023,470,4606,660,5736
UT,Kane,49025,918,2802,300,4020
UT,Millard,49027,519,4528,945,5992
UT,Morgan,49029,770,5190,440,6400
UT,Piute,49031,65,672,93,830
UT,Rich,49033,158,1081,95,1334
UT,Salt Lake,49035,238249,266177,24540,528966
UT,San Juan,49037,2642,3477,461,6580
UT,Sanpete,49039,1012,10326,1116,12454
UT,Sevier,49041,882,8364,901,10147
UT,Summit,49043,13066,11290,945,25301
UT,Tooele,49045,7058,21293,2298,30649
UT,Uintah,49047,1482,10290,3066,14838
UT,Utah,49049,52524,208514,20460,281498
UT,Wasatch,49051,4911,11472,910,17293
UT,Washington,49053,16698,61125,10039,87862
UT,Wayne,49055,321,1115,145,1581
UT,Weber,49057,32976,68804,6787,108567
VT,Addison,50001,6218,15034,615,21867
VT,Bennington,50003,5846,12053,2108,20007
VT,Caledonia,50005,3471,11701,801,15973
VT,Chittenden,50007,30541,64912,2162,97615
VT,Essex,50009,551,2408,222,3181
VT,Franklin,50011,4251,20095,1303,25649
VT,Grand Isle,50013,924,3755,145,4824
VT,Lamoille,50015,3639,10695,482,14816
VT,Orange,50017,4132,12174,693,16999
VT,Orleans,50019,2690,10291,870,13851
VT,Rutland,50021,7129,24588,1813,33530
VT,Washington,50023,9833,24188,995,35016
VT,Windham,50025,10308,13781,1410,25499
VT,Windsor,50027,9681,22737,1466,33884
WA,Adams,53001,1655,4170,15,5840
WA,Asotin,53003,4212,7627,30,11869
WA,Benton,53005,36939,65170,410,102519
WA,Chelan,53007,17922,24936,188,43046
WA,Clallam,53009,24366,24640,82,49088
WA,Clark,53011,138196,132984,715,271895
WA,Columbia,53013,652,1819,4,2475
WA,Cowlitz,53015,22213,37453,193,59859
WA,Douglas,53017,7176,13958,90,21224
WA,Ferry,53019,1345,3000,23,4368
WA,Franklin,53021,12803,19488,96,32387
WA,Garfield,53023,349,1118,11,1478
WA,Grant,53025,10772,26645,109,37526
WA,Grays Harbor,53027,16502,21686,119,38307
WA,Island,53029,28239,25145,153,53537
WA,Jefferson,53031,16992,7651,59,24702
WA,King,53033,887374,307022,3653,1198049
WA,Kitsap,53035,87766,69288,530,157584
WA,Kittitas,53037,10529,15567,87,26183
WA,Klickitat,53039,5693,7735,27,13455
WA,Lewis,53041,13821,31306,122,45249
WA,Lincoln,53043,1526,5450,26,7002
WA,Mason,53045,16502,20562,104,37168
WA,Okanogan,53047,8298,12843,54,21195
WA,Pacific,53049,6514,7463,41,14018
WA,Pend Oreille,53051,2513,5959,31,8503
WA,Pierce,53053,238097,220904,1730,460731
WA,San Juan,53055,9621,3465,23,13109
WA,Skagit,53057,36444,36404,231,73079
WA,Skamania,53059,3129,4116,15,7260
WA,Snohomish,53061,244876,189797,1607,436280
WA,Spokane,53063,131734,161138,1053,293925
WA,Stevens,53065,7393,20902,76,28371
WA,Thurston,53067,93723,72506,571,166800
WA,Wahkiakum,53069,1102,1862,6,2970
WA,Walla Walla,53071,13305,17590,94,30989
WA,Whatcom,53073,81992,55544,399,137935
WA,Whitman,53075,10806,10056,72,20934
WA,Yakima,53077,41152,54097,296,95545
WV,Barbour,54001,1419,4783,350,6552
WV,Berkeley,54003,15253,28841,3083,47897
WV,Boone,54005,2829,5765,246,8840
WV,Braxton,54007,1492,3799,254,5545
WV,Brooke,54009,2964,6840,605,10409
WV,Cabell,54011,14151,20750,1284,36185
WV,Calhoun,54013,632,2141,113,2886
WV,Clay,54015,734,2370,114,3218
WV,Doddridge,54017,473,2330,161,2964
WV,Fayette,54019,5587,10076,551,16214
WV,Gilmer,54021,623,1773,184,2580
WV,Grant,54023,609,4302,246,5157
WV,Greenbrier,54025,4053,10973,469,15495
WV,Hampshire,54027,1835,7111,547,9493
WV,Hancock,54029,3868,8995,648,13511
WV,Hardy,54031,1471,4364,285,6120
WV,Harrison,54033,8778,19074,1685,29537
WV,Jackson,54035,3418,8932,401,12751
WV,Jefferson,54037,10563,14010,2245,26818
WV,Kanawha,54039,37101,41310,2092,80503
WV,Lewis,54041,1393,5407,525,7325
WV,Lincoln,54043,2164,5265,149,7578
WV,Logan,54045,3052,9436,257,12745
WV,Marion,54049,8632,15253,1455,25340
WV,Marshall,54051,3839,9324,640,13803
WV,Mason,54053,2898,7519,388,10805
WV,McDowell,54047,1321,4861,98,6280
WV,Mercer,54055,5052,18340,852,24244
WV,Mineral,54057,2412,9535,642,12589
WV,Mingo,54059,2022,7454,208,9684
WV,Monongalia,54061,19460,19854,1980,41294
WV,Monroe,54063,1284,4764,175,6223
WV,Morgan,54065,1850,5948,549,8347
WV,Nicholas,54067,2414,7518,287,10219
WV,Ohio,54069,6984,11775,895,19654
WV,Pendleton,54071,774,2664,145,3583
WV,Pleasants,54073,670,2596,126,3392
WV,Pocahontas,54075,965,2737,149,3851
WV,Preston,54077,3240,10023,745,14008
WV,Putnam,54079,8831,17251,868,26950
WV,Raleigh,54081,8962,22259,912,32133
WV,Randolph,54083,3349,7915,454,11718
WV,Ritchie,54085,665,3234,183,4082
WV,Roane,54087,1473,4007,180,5660
WV,Summers,54089,1502,3773,156,5431
WV,Taylor,54091,1769,5058,365,7192
WV,Tucker,54093,944,2628,179,3751
WV,Tyler,54095,745,2746,275,3766
WV,Upshur,54097,1915,6951,1064,9930
WV,Wayne,54099,4548,11079,553,16180
WV,Webster,54101,659,2552,128,3339
WV,Wetzel,54103,1727,4559,267,6553
WV,Wirt,54105,483,1947,114,2544
WV,Wood,54107,9933,26232,1451,37616
WV,Wyoming,54109,1240,6941,139,8320
MO,Adair,29001,3546,6597,0,10143
MO,Andrew,29003,2356,7195,0,9551
MO,Atchison,29005,533,2171,0,2704
MO,Audrain,29007,2663,7643,0,10306
MO,Barry,29009,2841,12356,0,15197
MO,Barton,29011,816,5114,0,5930
MO,Bates,29013,1762,6410,0,8172
MO,Benton,29015,2179,8017,0,10196
MO,Bollinger,29017,773,5063,0,5836
MO,Boone,29019,48056,40478,0,88534
MO,Buchanan,29021,13225,22147,0,35372
MO,Butler,29023,3349,14337,0,17686
MO,Caldwell,29025,916,3603,0,4519
MO,Callaway,29027,5611,14950,0,20561
MO,Camden,29029,5461,18837,0,24298
MO,Cape Girardeau,29031,10272,29127,0,39399
MO,Carroll,29033,770,3671,0,4441
MO,Carter,29035,401,2412,0,2813
MO,Cass,29037,18770,37025,0,55795
MO,Cedar,29039,1104,5771,0,6875
MO,Chariton,29041,910,3100,0,4010
MO,Christian,29043,10863,34827,0,45690
MO,Clark,29045,648,2667,0,3315
MO,Clay,29047,58224,64682,0,122906
MO,Clinton,29049,3001,7518,0,10519
MO,Cole,29051,11726,26886,0,38612
MO,Cooper,29053,2162,6224,0,8386
MO,Crawford,29055,2230,8480,0,10710
MO,Dade,29057,668,3348,0,4016
MO,Dallas,29059,1294,6646,0,7940
MO,Daviess,29061,783,2997,0,3780
MO,DeKalb,29063,930,3763,0,4693
MO,Dent,29065,1141,5768,0,6909
MO,Douglas,29067,1046,5773,0,6819
MO,Dunklin,29069,2281,7880,0,10161
MO,Franklin,29071,14957,37136,0,52093
MO,Gasconade,29073,1537,6192,0,7729
MO,Gentry,29075,631,2539,0,3170
MO,Greene,29077,53519,84582,0,138101
MO,Grundy,29079,821,3537,0,4358
MO,Harrison,29081,602,3139,0,3741
MO,Henry,29083,2574,7928,0,10502
MO,Hickory,29085,929,4037,0,4966
MO,Holt,29087,361,1928,0,2289
MO,Howard,29089,1387,3525,0,4912
MO,Howell,29091,3210,14947,0,18157
MO,Iron,29093,1105,3266,0,4371
MO,Jasper,29097,13204,37714,0,50918
MO,Jefferson,29099,38866,73942,0,112808
MO,Johnson,29101,6895,15321,0,22216
MO,Knox,29103,294,1516,0,1810
MO,Laclede,29105,2747,13681,0,16428
MO,Lafayette,29107,4451,12238,0,16689
MO,Lawrence,29109,3185,14176,0,17361
MO,Lewis,29111,880,3638,0,4518
MO,Lincoln,29113,7116,21014,0,28130
MO,Linn,29115,1308,4275,0,5583
MO,Livingston,29117,1332,5258,0,6590
MO,McDonald,29119,1438,7325,0,8763
MO,Macon,29121,1575,6096,0,7671
MO,Madison,29123,1126,4362,0,5488
MO,Maries,29125,815,3875,0,4690
MO,Marion,29127,3015,10082,0,13097
MO,Mercer,29129,204,1533,0,1737
MO,Miller,29131,1888,10213,0,12101
MO,Mississippi,29133,1106,3521,0,4627
MO,Moniteau,29135,1237,5784,0,7021
MO,Monroe,29137,900,3472,0,4372
MO,Montgomery,29139,1239,4416,0,5655
MO,Morgan,29141,1880,7372,0,9252
MO,New Madrid,29143,1723,5338,0,7061
MO,Newton,29145,5692,22031,0,27723
MO,Nodaway,29147,2759,6900,0,9659
MO,Oregon,29149,840,3770,0,4610
MO,Osage,29151,927,6512,0,7439
MO,Ozark,29153,769,3963,0,4732
MO,Pemiscot,29155,1490,4030,0,5520
MO,Perry,29157,1630,7595,0,9225
MO,Pettis,29159,4876,13645,0,18521
MO,Phelps,29161,5621,13408,0,19029
MO,Pike,29163,1810,5727,0,7537
MO,Platte,29165,26293,29616,0,55909
MO,Polk,29167,2475,12319,0,14794
MO,Pulaski,29169,3599,10261,0,13860
MO,Putnam,29171,323,1984,0,2307
MO,Ralls,29173,1216,4351,0,5567
MO,Randolph,29175,2532,7842,0,10374
MO,Ray,29177,3279,7964,0,11243
MO,Reynolds,29179,633,2501,0,3134
MO,Ripley,29181,899,4629,0,5528
MO,St. Francois,29187,7682,19258,0,26940
MO,Ste. Genevieve,29186,3011,6180,0,9191
MO,Saline,29195,2832,6443,0,9275
MO,Schuyler,29197,360,1577,0,1937
MO,Scotland,29199,342,1584,0,1926
MO,Scott,29201,3794,13535,0,17329
MO,Shannon,29203,758,3013,0,3771
MO,Shelby,29205,576,2698,0,3274
MO,Stoddard,29207,1855,11269,0,13124
MO,Stone,29209,3399,14704,0,18103
MO,Sullivan,29211,441,1985,0,2426
MO,Taney,29213,5323,20221,0,25544
MO,Texas,29215,1795,9239,0,11034
MO,Vernon,29217,1889,7022,0,8911
MO,Warren,29219,4920,12892,0,17812
MO,Washington,29221,2121,7442,0,9563
MO,Wayne,29223,900,4801,0,5701
MO,Webster,29225,3577,14715,0,18292
MO,Worth,29227,205,869,0,1074
MO,Wright,29229,1181,7343,0,8524
MO,St. Louis County,29189,317327,207535,0,524862
MO,St. Louis City,29510,107296,23380,0,130676
MO,St. Charles,29183,87888,128230,0,216118
MO,Jackson,29095,194273,128938,0,323211
MO,St. Clair,29185,995,3880,0,4875
NC,Alamance,37001,41979,42918,0,84897
NC,Alexander,37003,4980,14980,0,19960
NC,Alleghany,37005,1929,4085,0,6014
NC,Anson,37007,6116,4977,0,11093
NC,Ashe,37009,4967,10622,0,15589
NC,Avery,37011,2407,6894,0,9301
NC,Beaufort,37013,10291,15710,0,26001
NC,Bertie,37015,6080,3654,0,9734
NC,Bladen,37017,7784,9096,0,16880
NC,Brunswick,37019,36818,51703,0,88521
NC,Buncombe,37021,99395,58153,0,157548
NC,Burke,37023,15028,28898,0,43926
NC,Cabarrus,37025,54665,59682,0,114347
NC,Caldwell,37027,11926,30234,0,42160
NC,Camden,37029,1600,4200,0,5800
NC,Carteret,37031,13293,28689,0,41982
NC,Caswell,37033,5285,6634,0,11919
NC,Catawba,37035,28267,53802,0,82069
NC,Chatham,37037,28128,19937,0,48065
NC,Cherokee,37039,3772,12349,0,16121
NC,Chowan,37041,3399,4308,0,7707
NC,Clay,37043,1761,4994,0,6755
NC,Cleveland,37045,18549,32031,0,50580
NC,Columbus,37047,10309,15713,0,26022
NC,Craven,37049,22436,29614,0,52050
NC,Cumberland,37051,88278,55197,0,143475
NC,Currituck,37053,4382,11293,0,15675
NC,Dare,37055,10485,13151,0,23636
NC,Davidson,37057,26598,60771,0,87369
NC,Davie,37059,7904,17104,0,25008
NC,Duplin,37061,9164,13295,0,22459
NC,Durham,37063,147110,29989,0,177099
NC,Edgecombe,37065,16786,8487,0,25273
NC,Forsyth,37067,118663,78475,0,197138
NC,Franklin,37069,17427,19400,0,36827
NC,Gaston,37071,44074,69158,0,113232
NC,Gates,37073,2679,3163,0,5842
NC,Graham,37075,1104,3489,0,4593
NC,Granville,37077,15756,15411,0,31167
NC,Greene,37079,3991,4678,0,8669
NC,Guilford,37081,180160,97973,0,278133
NC,Halifax,37083,16098,9403,0,25501
NC,Harnett,37085,23987,33049,0,57036
NC,Haywood,37087,14779,21185,0,35964
NC,Henderson,37089,29144,38028,0,67172
NC,Hertford,37091,7212,3282,0,10494
NC,Hoke,37093,12597,8475,0,21072
NC,Hyde,37095,1111,1351,0,2462
NC,Iredell,37097,36375,63962,0,100337
NC,Jackson,37099,10406,10519,0,20925
NC,Johnston,37101,45165,64310,0,109475
NC,Jones,37103,2333,3128,0,5461
NC,Lee,37105,13522,14937,0,28459
NC,Lenoir,37107,14208,13906,0,28114
NC,Lincoln,37109,14730,34711,0,49441
NC,McDowell,37111,6851,15761,0,22612
NC,Macon,37113,7062,13333,0,20395
NC,Madison,37115,5489,7352,0,12841
NC,Martin,37117,6277,6154,0,12431
NC,Mecklenburg,37119,382726,171123,0,553849
NC,Mitchell,37121,2090,6827,0,8917
NC,Montgomery,37123,5069,7622,0,12691
NC,Moore,37125,22974,34311,0,57285
NC,Nash,37127,27692,24062,0,51754
NC,New Hanover,37129,69554,59305,0,128859
NC,Northampton,37131,6313,3689,0,10002
NC,Onslow,37133,25653,43838,0,69491
NC,Orange,37135,65042,18810,0,83852
NC,Pamlico,37137,2881,4672,0,7553
NC,Pasquotank,37139,10061,9449,0,19510
NC,Pender,37141,12599,20854,0,33453
NC,Perquimans,37143,2637,4756,0,7393
NC,Person,37145,9301,12296,0,21597
NC,Pitt,37147,48995,37210,0,86205
NC,Polk,37149,4863,7280,0,12143
NC,Randolph,37151,18929,53176,0,72105
NC,Richmond,37153,9622,10740,0,20362
NC,Robeson,37155,22281,23888,0,46169
NC,Rockingham,37157,18197,28891,0,47088
NC,Rowan,37159,25473,46676,0,72149
NC,Rutherford,37161,10469,23437,0,33906
NC,Sampson,37163,11890,16404,0,28294
NC,Scotland,37165,7671,6821,0,14492
NC,Stanly,37167,9413,24022,0,33435
NC,Stokes,37169,6567,18849,0,25416
NC,Surry,37171,10872,25366,0,36238
NC,Swain,37173,3043,3847,0,6890
NC,Transylvania,37175,9226,10800,0,20026
NC,Tyrrell,37177,811,975,0,1786
NC,Union,37179,51306,77305,0,128611
NC,Vance,37181,13160,7608,0,20768
NC,Wake,37183,410386,209183,0,619569
NC,Warren,37185,6716,3497,0,10213
NC,Washington,37187,3531,2623,0,6154
NC,Watauga,37189,17642,13790,0,31432
NC,Wayne,37191,25589,29056,0,54645
NC,Wilkes,37193,9537,25469,0,35006
NC,Wilson,37195,22014,18305,0,40319
NC,Yadkin,37197,4777,14910,0,19687
NC,Yancey,37199,4147,7105,0,11252
