state,county_name,county_id,dem_2019,gop_2019,oth_2019,total_2019
KY,Adair,21001,1626,3946,103,5675
KY,Allen,21003,1649,3564,96,5309
KY,Anderson,21005,3978,5380,227,9585
KY,Ballard,21007,1012,2010,54,3076
KY,Barren,21009,5280,7693,256,13229
KY,Bath,21011,1886,1672,70,3628
KY,Bell,21013,2013,3398,98,5509
KY,Boone,21015,16947,23000,971,40918
KY,Bourbon,21017,3323,3463,123,6909
KY,Boyd,21019,6989,6182,331,13502
KY,Boyle,21021,5099,5103,198,10400
KY,Bracken,21023,1063,1367,102,2532
KY,Breathitt,21025,1889,1820,53,3762
KY,Breckinridge,21027,2775,3897,175,6847
KY,Bullitt,21029,11275,14517,701,26493
KY,Butler,21031,1134,2574,73,3781
KY,Caldwell,21033,1510,2843,72,4425
KY,Calloway,21035,5160,6344,251,11755
KY,Campbell,21037,16352,14587,638,31577
KY,Carlisle,21039,529,1331,34,1894
KY,Carroll,21041,1184,1374,65,2623
KY,Carter,21043,3732,3442,227,7401
KY,Casey,21045,1208,3530,67,4805
KY,Christian,21047,6023,7974,296,14293
KY,Clark,21049,5876,6777,238,12891
KY,Clay,21051,1298,3225,96,4619
KY,Clinton,21053,692,2047,45,2784
KY,Crittenden,21055,916,1977,66,2959
KY,Cumberland,21057,503,1418,33,1954
KY,Daviess,21059,16012,17238,805,34055
KY,Edmonson,21061,1383,2284,59,3726
KY,Elliott,21063,1148,747,42,1937
KY,Estill,21065,1617,2427,92,4136
KY,Fayette,21067,73397,36915,1723,112035
KY,Fleming,21069,1807,2818,81,4706
KY,Floyd,21071,5903,5048,279,11230
KY,Franklin,21073,12888,7570,493,21230
KY,Fulton,21075,589,857,18,1464
KY,Gallatin,21077,871,1238,69,2178
KY,Garrard,21079,2004,3676,119,5799
KY,Grant,21081,2261,4010,154,6425
KY,Graves,21083,4214,8278,315,12807
KY,Grayson,21085,2621,5319,201,8141
KY,Green,21087,997,2743,67,3807
KY,Greenup,21089,5102,5905,259,11266
KY,Hancock,21091,1891,1650,113,3654
KY,Hardin,21093,14524,16018,710,31252
KY,Harlan,21095,1867,4468,136,6471
KY,Harrison,21097,2535,3253,120,5908
KY,Hart,21099,1997,3143,116,5256
KY,Henderson,21101,6863,6303,225,13391
KY,Henry,21103,2325,3070,110,5505
KY,Hickman,21105,469,1072,22,1563
KY,Hopkins,21107,5411,8077,304,13792
KY,Jackson,21109,749,3214,86,4049
KY,Jefferson,21111,186561,87740,4178,278479
KY,Jessamine,21113,8102,10363,361,18826
KY,Johnson,21115,2304,3988,192,6484
KY,Kenton,21117,25479,24936,1083,51498
KY,Knott,21119,2096,2052,97,4245
KY,Knox,21121,2658,5346,169,8173
KY,Larue,21123,1744,2835,121,4700
