state,county_name,county_id,dem_2024,gop_2024,oth_2024,total_2024
IN,Switzerland,18155,1020,3020,135,4175
IN,Tippecanoe,18157,31748,29053,3079,63880
IN,Tipton,18159,2048,5103,550,7701
IN,Union,18161,771,2535,134,3440
IN,Vanderburgh,18163,31408,40270,1756,74434
IN,Vermillion,18165,2052,4382,495,6929
IN,Vigo,18167,17076,21814,1664,40554
IN,Wabash,18169,3384,9158,941,13483
IN,Warren,18171,1011,3045,290,4346
IN,Warrick,18173,10917,19986,875,31778
IN,Washington,18175,3264,8613,681,12558
IN,Wayne,18177,9320,15907,1248,26475
IN,Wells,18179,2984,9977,879,13840
IN,White,18181,3169,6947,810,10926
IN,Whitley,18183,4316,11550,1294,17160
MO,Adair,29001,2918,6967,227,10112
MO,Andrew,29003,2138,7311,229,9678
MO,Atchison,29005,427,2125,70,2622
MO,Audrain,29007,2484,7622,277,10383
MO,Barry,29009,2920,12721,303,15944
MO,Barton,29011,726,5055,106,5887
MO,Bates,29013,1604,6402,149,8155
MO,Benton,29015,2229,8151,256,10636
MO,Bollinger,29017,692,5247,122,6061
MO,Boone,29019,45101,41770,2160,89031
MO,Buchanan,29021,11819,22432,903,35154
MO,Butler,29023,2866,14510,282,17658
MO,Caldwell,29025,940,3601,106,4647
MO,Callaway,29027,5413,15250,633,21296
MO,Camden,29029,5519,19104,532,25155
MO,Cape Girardeau,29031,9405,29523,834,39762
MO,Carroll,29033,754,3623,81,4458
MO,Carter,29035,322,2467,29,2818
MO,Cass,29037,19112,38034,1318,58464
MO,Cedar,29039,1142,5774,153,7069
MO,Chariton,29041,832,3131,73,4036
MO,Christian,29043,11822,37568,897,50287
MO,Clark,29045,556,2616,94,3266
MO,Clay,29047,58365,67765,2693,128823
MO,Clinton,29049,2874,7921,257,11052
MO,Cole,29051,10671,28418,917,40006
MO,Cooper,29053,2166,6378,239,8783
MO,Crawford,29055,1945,8531,209,10685
MO,Dade,29057,699,3360,76,4135
MO,Dallas,29059,1508,6665,180,8353
MO,Daviess,29061,716,3074,103,3893
MO,De Kalb,29063,877,3744,128,4749
MO,Dent,29065,1016,5851,150,7017
MO,Douglas,29067,1041,5998,140,7179
MO,Dunklin,29069,1652,8040,185,9877
MO,Franklin,29071,13800,39500,1279,54579
MO,Gasconade,29073,1413,6354,138,7905
MO,Gentry,29075,553,2639,48,3240
MO,Greene,29077,55938,84418,2833,143189
MO,Grundy,29079,748,3533,73,4354
MO,Harrison,29081,530,3243,34,3807
MO,Henry,29083,2527,7957,244,10728
MO,Hickory,29085,1041,3915,107,5063
MO,Holt,29087,342,1921,47,2310
MO,Howard,29089,1276,3481,135,4892
MO,Howell,29091,3118,15231,358,18707
MO,Iron,29093,851,3399,147,4397
MO,Jackson,29095,182448,123793,7509,313750
MO,Jasper,29097,12785,39119,1282,53186
MO,Jefferson,29099,35753,78385,2896,117034
MO,Johnson,29101,6751,15991,569,23311
MO,Knox,29103,245,1462,32,1739
MO,Laclede,29105,2805,13861,323,16989
MO,Lafayette,29107,4285,12571,275,17131
MO,Lawrence,29109,3399,14345,365,18109
MO,Lewis,29111,756,3573,84,4413
MO,Lincoln,29113,6759,24149,719,31627
MO,Linn,29115,1208,4285,126,5619
MO,Livingston,29117,1316,5295,112,6723
MO,Macon,29121,1328,6304,117,7749
MO,Madison,29123,940,4598,123,5661
MO,Maries,29125,683,4010,74,4767
MO,Marion,29127,2786,9887,263,12936
MO,McDonald,29119,1328,7668,215,9211
MO,Mercer,29129,226,1498,35,1759
MO,Miller,29131,1894,10630,308,12832
MO,Mississippi,29133,862,3381,116,4359
MO,Moniteau,29135,1164,5879,191,7234
MO,Monroe,29137,756,3475,77,4308
MO,Montgomery,29139,1098,4702,121,5921
MO,Morgan,29141,1799,7588,213,9600
MO,New Madrid,29143,1306,5231,142,6679
MO,Newton,29145,5464,22795,571,28830
MO,Nodaway,29147,2573,6869,167,9609
MO,Oregon,29149,715,3715,90,4520
MO,Osage,29151,817,6777,130,7724
MO,Ozark,29153,731,3886,78,4695
MO,Pemiscot,29155,1199,3800,87,5086
MO,Perry,29157,1501,7847,168,9516
MO,Pettis,29159,4436,13873,397,18706
MO,Phelps,29161,4952,13690,477,19119
MO,Pike,29163,1548,6083,105,7736
MO,Platte,29165,26328,30102,1114,57544
MO,Polk,29167,2940,12487,304,15731
MO,Pulaski,29169,3680,11197,426,15303
MO,Putnam,29171,296,1988,50,2334
MO,Ralls,29173,1046,4560,105,5711
MO,Randolph,29175,2509,8177,229,10915
MO,Ray,29177,2942,8256,261,11459
MO,Reynolds,29179,467,2424,62,2953
MO,Ripley,29181,712,4872,107,5691
MO,Saline,29195,2591,6433,210,9234
MO,Schuyler,29197,284,1552,45,1881
MO,Scotland,29199,283,1553,27,1863
MO,Scott,29201,3109,13801,298,17208
MO,Shannon,29203,643,3182,81,3906
MO,Shelby,29205,504,2656,54,3214
MO,St. Charles,29183,85628,132563,4561,222752
MO,St. Clair,29185,1002,3887,94,4983
MO,St. Francois,29187,6524,20827,591,27942
MO,St. Louis City,29510,91034,21393,2814,115241
MO,St. Louis County,29189,288946,201181,9694,499821
MO,Ste. Genevieve,29186,2428,6887,193,9508
MO,Stoddard,29207,1554,11683,192,13429
MO,Stone,29209,3647,14911,322,18880
MO,Sullivan,29211,362,2020,36,2418
MO,Taney,29213,5189,20622,597,26408
MO,Texas,29215,1686,9491,231,11408
MO,Vernon,29217,1603,7050,185,8838
MO,Warren,29219,4644,14719,423,19786
MO,Washington,29221,1771,7999,243,10013
MO,Wayne,29223,729,4906,100,5735
MO,Webster,29225,3798,15493,365,19656
MO,Worth,29227,184,878,17,1079
MO,Wright,29229,1086,7697,149,8932
MT,Beaverhead,30001,1511,4139,121,5771
MT,Big Horn,30003,2118,2206,127,4451
MT,Blaine,30005,1387,1555,82,3024
MT,Broadwater,30007,930,3723,145,4798
MT,Carbon,30009,2370,4812,169,7351
MT,Carter,30011,53,774,18,845
MT,Cascade,30013,13324,23339,932,37595
MT,Chouteau,30015,888,1994,49,2931
MT,Custer,30017,1417,4203,170,5790
MT,Daniels,30019,140,787,20,947
MT,Dawson,30021,926,3553,124,4603
MT,Deer Lodge,30023,2487,2259,142,4888
MT,Fallon,30025,158,1302,29,1489
MT,Fergus,30027,1602,4945,154,6701
MT,Flathead,30029,20064,41539,1451,63054
MT,Gallatin,30031,35200,32843,1742,69785
MT,Garfield,30033,34,752,7,793
MT,Glacier,30035,2986,1955,154,5095
MT,Golden Valley,30037,67,440,11,518
MT,Granite,30039,613,1507,46,2166
MT,Hill,30041,2666,3910,206,6782
MT,Jefferson,30043,2605,5507,211,8323
MT,Judith Basin,30045,234,1090,34,1358
MT,Lake,30047,6485,9937,428,16850
MT,Lewis and Clark,30049,19360,21678,1065,42103
MT,Liberty,30051,204,787,9,1000
MT,Lincoln,30053,2634,8820,298,11752
MT,Madison,30057,1726,4611,135,6472
MT,McCone,30055,142,922,19,1083
MT,Meagher,30059,245,894,27,1166
MT,Mineral,30061,708,2026,81,2815
MT,Missoula,30063,43378,27670,1762,72810
MT,Musselshell,30065,369,2555,75,2999
MT,Park,30067,5442,5947,336,11725
MT,Petroleum,30069,35,287,8,330
MT,Phillips,30071,368,1786,38,2192
MT,Pondera,30073,743,2054,53,2850
MT,Powder River,30075,123,960,13,1096
MT,Powell,30077,735,2413,124,3272
MT,Prairie,30079,125,540,23,688
MT,Ravalli,30081,8387,20740,673,29800
MT,Richland,30083,748,4324,155,5227
MT,Roosevelt,30085,1656,2122,107,3885
MT,Rosebud,30087,1129,2469,95,3693
MT,Sanders,30089,1714,6088,242,8044
MT,Sheridan,30091,466,1365,57,1888
MT,Silver Bow,30093,9866,7790,569,18225
MT,Stillwater,30095,1076,4709,132,5917
MT,Sweet Grass,30097,510,1805,67,2382
MT,Teton,30099,891,2612,75,3578
MT,Toole,30101,355,1632,51,2038
MT,Treasure,30103,47,384,16,447
MT,Valley,30105,961,3009,107,4077
MT,Wheatland,30107,203,854,21,1078
MT,Wibaux,30109,77,454,12,543
MT,Yellowstone,30111,27956,51191,2174,81321
NC,Alamance,37001,47118,36979,4248,88345
NC,Alexander,37003,5435,13930,982,20347
NC,Alleghany,37005,2193,3830,304,6327
NC,Anson,37007,5708,4681,370,10759
NC,Ashe,37009,5646,9359,774,15779
NC,Avery,37011,2715,6123,389,9227
NC,Beaufort,37013,10871,14044,1136,26051
NC,Bertie,37015,5436,3382,211,9029
NC,Bladen,37017,7460,8446,601,16507
NC,Brunswick,37019,51335,48250,7100,106685
NC,Buncombe,37021,106611,44373,6671,157655
NC,Burke,37023,16274,26602,2153,45029
NC,Cabarrus,37025,61562,49500,6674,117736
NC,Caldwell,37027,12932,27563,2241,42736
NC,Camden,37029,1597,4365,219,6181
NC,Carteret,37031,16808,25069,2811,44688
NC,Caswell,37033,5100,6279,446,11825
NC,Catawba,37035,32574,48704,4345,85623
NC,Chatham,37037,32244,16888,2204,51336
NC,Cherokee,37039,4089,12884,615,17588
NC,Chowan,37041,3144,4086,213,7443
NC,Clay,37043,2070,5281,246,7597
NC,Cleveland,37045,19733,28350,2446,50529
NC,Columbus,37047,9920,14970,941,25381
NC,Craven,37049,25705,26307,2970,54982
NC,Cumberland,37051,83637,47014,7259,137910
NC,Currituck,37053,4836,12153,756,17745
NC,Dare,37055,11031,12717,1029,24504
NC,Davidson,37057,32421,54241,5389,92051
NC,Davie,37059,9373,15393,1607,26373
NC,Duplin,37061,8905,12634,859,22398
NC,Durham,37063,150555,22541,6071,179167
NC,Edgecombe,37065,15715,7675,685,24075
NC,Forsyth,37067,127551,62320,10235,200106
NC,Franklin,37069,21001,18958,2118,42077
NC,Gaston,37071,51428,58194,6865,116487
NC,Gates,37073,2334,3252,170,5756
NC,Graham,37075,1143,3321,189,4653
NC,Granville,37077,16296,13886,1414,31596
NC,Greene,37079,3839,4229,242,8310
NC,Guilford,37081,187564,78462,13409,279435
NC,Halifax,37083,14952,8155,580,23687
NC,Harnett,37085,27621,31552,3505,62678
NC,Haywood,37087,17204,18155,1910,37269
NC,Henderson,37089,34261,31303,3445,69009
NC,Hertford,37091,6153,3239,236,9628
NC,Hoke,37093,12710,8335,1250,22295
NC,Hyde,37095,1050,1247,82,2379
NC,Iredell,37097,44662,57376,6321,108359
NC,Jackson,37099,11309,9141,1149,21599
NC,Johnston,37101,57605,57757,6789,122151
NC,Jones,37103,2217,2928,235,5380
NC,Lee,37105,14455,13363,1614,29432
NC,Lenoir,37107,13889,12080,964,26933
NC,Lincoln,37109,19084,32188,3225,54497
NC,Macon,37113,8286,12026,1080,21392
NC,Madison,37115,6207,6533,644,13384
NC,Martin,37117,6023,5441,344,11808
NC,McDowell,37111,7513,14724,1006,23243
NC,Mecklenburg,37119,408882,131361,29174,569417
NC,Mitchell,37121,2346,5961,302,8609
NC,Montgomery,37123,4966,7417,566,12949
NC,Moore,37125,26199,30304,3605,60108
NC,Nash,37127,28454,21317,1720,51491
NC,New Hanover,37129,80834,46537,8145,135516
NC,Northampton,37131,5549,3277,255,9081
NC,Onslow,37133,30722,42689,5786,79197
NC,Orange,37135,69068,14524,2874,86466
NC,Pamlico,37137,3193,4309,359,7861
NC,Pasquotank,37139,9724,9720,628,20072
NC,Pender,37141,15485,20077,2415,37977
NC,Perquimans,37143,2436,4967,197,7600
NC,Person,37145,9639,10852,853,21344
NC,Pitt,37147,50853,31268,3467,85588
NC,Polk,37149,5509,6736,608,12853
NC,Randolph,37151,21907,48450,3894,74251
NC,Richmond,37153,8594,10083,719,19396
NC,Robeson,37155,18752,24804,1707,45263
NC,Rockingham,37157,19133,27050,2415,48598
NC,Rowan,37159,28431,40845,4312,73588
NC,Rutherford,37161,11175,21017,1625,33817
NC,Sampson,37163,11211,15341,995,27547
NC,Scotland,37165,7123,6730,439,14292
NC,Stanly,37167,11231,22765,1973,35969
NC,Stokes,37169,7746,17413,1487,26646
NC,Surry,37171,12301,22620,1835,36756
NC,Swain,37173,3053,3442,337,6832
NC,Transylvania,37175,10483,9024,925,20432
NC,Tyrrell,37177,761,892,47,1700
NC,Union,37179,59608,69031,7689,136328
NC,Vance,37181,12041,7103,574,19718
NC,Wake,37183,448870,157912,36010,642792
NC,Warren,37185,6412,3223,303,9938
NC,Washington,37187,3312,2378,163,5853
NC,Watauga,37189,19021,11697,1667,32385
NC,Wayne,37191,25194,26254,2160,53608
NC,Wilkes,37193,9909,23853,1682,35444
NC,Wilson,37195,22157,15792,1357,39306
NC,Yadkin,37197,5619,13287,1065,19971
NC,Yancey,37199,4483,6209,422,11114
ND,Adams,38001,162,978,54,1194
ND,Barnes,38003,1417,3655,212,5284
ND,Benson,38005,697,1135,106,1938
ND,Billings,38007,85,526,39,650
ND,Bottineau,38009,622,2585,219,3426
ND,Bowman,38011,171,1387,60,1618
ND,Burke,38013,115,874,56,1045
ND,Burleigh,38015,11343,36496,3592,51431
ND,Cass,38017,34903,50505,4093,89501
ND,Cavalier,38019,401,1491,80,1972
ND,Dickey,38021,491,1802,124,2417
ND,Divide,38023,226,894,67,1187
ND,Dunn,38025,276,1806,135,2217
ND,Eddy,38027,280,856,69,1205
ND,Emmons,38029,183,1582,133,1898
ND,Foster,38031,291,1330,71,1692
ND,Golden Valley,38033,101,825,50,976
ND,Grand Forks,38035,10153,19016,1487,30656
ND,Grant,38037,165,1045,94,1304
ND,Griggs,38039,259,977,41,1277
ND,Hettinger,38041,138,1057,84,1279
ND,Kidder,38043,188,1085,105,1378
ND,LaMoure,38045,393,1619,104,2116
ND,Logan,38047,107,855,67,1029
ND,McHenry,38049,435,2102,190,2727
ND,McIntosh,38051,229,1087,64,1380
ND,McKenzie,38053,634,4473,303,5410
ND,McLean,38055,943,4094,338,5375
ND,Mercer,38057,609,3625,278,4512
ND,Morton,38059,3141,12297,1179,16617
ND,Mountrail,38061,1014,2759,250,4023
ND,Nelson,38063,513,1159,69,1741
ND,Oliver,38065,132,866,70,1068
ND,Pembina,38067,609,2387,93,3089
ND,Pierce,38069,362,1477,120,1959
ND,Ramsey,38071,1198,3671,310,5179
ND,Ransom,38073,798,1699,124,2621
ND,Renville,38075,153,969,80,1202
ND,Richland,38077,2093,5710,360,8163
ND,Rolette,38079,2244,1548,191,3983
ND,Sargent,38081,604,1310,104,2018
ND,Sheridan,38083,94,576,76,746
ND,Sioux,38085,545,312,85,942
ND,Slope,38087,28,340,23,391
ND,Stark,38089,1792,12056,981,14829
ND,Steele,38091,321,627,53,1001
ND,Stutsman,38093,2158,7009,584,9751
ND,Towner,38095,244,804,59,1107
ND,Traill,38097,1160,2721,184,4065
ND,Walsh,38099,975,3305,202,4482
ND,Ward,38101,5716,20361,1933,28010
ND,Wells,38103,330,1662,231,2223
ND,Williams,38105,1802,11669,1176,14647
NH,Belknap,33001,14762,24732,781,40275
NH,Carroll,33003,14407,19104,647,34158
NH,Cheshire,33005,22107,21342,1055,44504
NH,Coös,33007,6349,10047,453,16849
NH,Grafton,33009,29212,24260,1301,54773
NH,Hillsborough,33011,100395,125883,4770,231048
NH,Merrimack,33013,42070,47792,1926,91788
NH,Rockingham,33015,82344,113667,3825,199836
NH,Strafford,33017,37641,36040,1778,75459
NH,Sullivan,33019,10862,13255,690,24807
UT,Beaver,49001,251,2120,758,3129
UT,Box Elder,49003,3535,18423,6694,28652
UT,Cache,49005,13061,36185,10789,60035
UT,Carbon,49007,2094,5710,1509,9313
UT,Daggett,49009,72,391,74,537
UT,Davis,49011,40181,95679,30160,166020
UT,Duchesne,49013,728,5721,2320,8769
UT,Emery,49015,469,3256,1205,4930
UT,Garfield,49017,393,1914,448,2755
UT,Grand,49019,2433,2186,387,5006
UT,Iron,49021,3967,16814,6560,27341
UT,Juab,49023,491,3821,2080,6392
UT,Kane,49025,859,2628,898,4385
UT,Millard,49027,499,3708,2099,6306
UT,Morgan,49029,772,4293,1738,6803
UT,Piute,49031,53,718,173,944
UT,Rich,49033,132,1088,207,1427
UT,Salt Lake,49035,220368,222608,62092,505068
UT,San Juan,49037,1994,2241,2000,6235
UT,Sanpete,49039,1240,8052,3529,12821
UT,Sevier,49041,777,7341,2668,10786
UT,Summit,49043,11435,11202,2854,25491
UT,Tooele,49045,7104,19827,6576,33507
UT,Uintah,49047,1428,10208,3859,15495
UT,Utah,49049,54536,171100,73224,298860
UT,Wasatch,49051,4574,10043,3686,18303
UT,Washington,49053,15977,53786,26147,95910
UT,Wayne,49055,287,925,407,1619
UT,Weber,49057,30804,59443,20371,110618
VT,Addison,50001,5375,16171,730,22276
VT,Bennington,50003,4292,14007,1924,20223
VT,Caledonia,50005,2641,12947,814,16402
VT,Chittenden,50007,26237,65873,3114,95224
VT,Essex,50009,375,2773,220,3368
VT,Franklin,50011,3280,21960,1282,26522
VT,Grand Isle,50013,744,4050,160,4954
VT,Lamoille,50015,2565,11491,597,14653
VT,Orange,50017,3310,13348,828,17486
VT,Orleans,50019,1852,11966,712,14530
VT,Rutland,50021,4992,26849,1787,33628
VT,Washington,50023,8377,24817,1563,34757
VT,Windham,50025,7731,15715,1693,25139
VT,Windsor,50027,7446,24472,1761,33679
WA,Adams,53001,1396,3865,13,5274
WA,Asotin,53003,4030,7198,24,11252
WA,Benton,53005,35632,63118,200,98950
WA,Chelan,53007,17205,24465,69,41739
WA,Clallam,53009,24709,23100,116,47925
WA,Clark,53011,137977,130045,360,268382
WA,Columbia,53013,627,1797,11,2435
WA,Cowlitz,53015,22143,36035,69,58247
WA,Douglas,53017,7009,13907,38,20954
WA,Ferry,53019,1258,2806,9,4073
WA,Franklin,53021,11385,19676,35,31096
WA,Garfield,53023,299,1064,0,1363
WA,Grant,53025,10448,25186,54,35688
WA,Grays Harbor,53027,16558,20740,106,37404
WA,Island,53029,27931,23677,130,51738
WA,Jefferson,53031,17201,7312,62,24575
WA,King,53033,797248,314226,2523,1113997
WA,Kitsap,53035,87731,66682,389,154802
WA,Kittitas,53037,9662,16394,67,26123
WA,Klickitat,53039,5691,7625,19,13335
WA,Lewis,53041,13751,31084,90,44925
WA,Lincoln,53043,1591,5472,28,7091
WA,Mason,53045,16173,19942,121,36236
WA,Okanogan,53047,8190,12161,44,20395
WA,Pacific,53049,6676,7352,21,14049
WA,Pend Oreille,53051,2464,5960,22,8446
WA,Pierce,53053,220153,212218,1044,433415
WA,San Juan,53055,9348,3400,33,12781
WA,Skagit,53057,34821,34231,151,69203
WA,Skamania,53059,3058,4109,11,7178
WA,Snohomish,53061,225276,183458,945,409679
WA,Spokane,53063,127594,153974,391,281959
WA,Stevens,53065,7256,20673,60,27989
WA,Thurston,53067,90676,71764,405,162865
WA,Wahkiakum,53069,1158,1845,6,3009
WA,Walla Walla,53071,12408,16730,25,29163
WA,Whatcom,53073,81435,54769,247,136451
WA,Whitman,53075,10087,9610,45,19742
WA,Yakima,53077,35093,52148,219,87460
WV,Barbour,54001,1298,4521,415,6234
WV,Berkeley,54003,15120,33619,6302,55041
WV,Boone,54005,2509,4874,458,7841
WV,Braxton,54007,1535,3329,296,5160
WV,Brooke,54009,2615,6250,564,9429
WV,Cabell,54011,15432,17316,1953,34701
WV,Calhoun,54013,607,2008,159,2774
WV,Clay,54015,857,2065,213,3135
WV,Doddridge,54017,506,2186,167,2859
WV,Fayette,54019,5006,9093,970,15069
WV,Gilmer,54021,594,1522,151,2267
WV,Grant,54023,583,4535,202,5320
WV,Greenbrier,54025,4944,9046,675,14665
WV,Hampshire,54027,1794,7755,611,10160
WV,Hancock,54029,3335,8590,684,12609
WV,Hardy,54031,1364,4497,391,6252
WV,Harrison,54033,8771,17953,2072,28796
WV,Jackson,54035,3499,7886,1133,12518
WV,Jefferson,54037,10705,16716,1287,28708
WV,Kanawha,54039,33906,34907,4519,73332
WV,Lewis,54041,1501,4873,581,6955
WV,Lincoln,54043,1942,4505,468,6915
WV,Logan,54045,2865,7424,452,10741
WV,Marion,54049,8380,13883,1853,24116
WV,Marshall,54051,3605,8522,825,12952
WV,Mason,54053,3239,6455,565,10259
WV,McDowell,54047,1189,3489,310,4988
WV,Mercer,54055,5560,16234,1118,22912
WV,Mineral,54057,2306,9771,578,12655
WV,Mingo,54059,1781,5873,303,7957
WV,Monongalia,54061,18949,19233,2348,40530
WV,Monroe,54063,1470,4454,258,6182
WV,Morgan,54065,1747,6373,695,8815
WV,Nicholas,54067,2552,6699,495,9746
WV,Ohio,54069,6646,10634,962,18242
WV,Pendleton,54071,661,2486,155,3302
WV,Pleasants,54073,675,2358,196,3229
WV,Pocahontas,54075,1057,2465,230,3752
WV,Preston,54077,3055,9874,1033,13962
WV,Putnam,54079,9220,16068,1508,26796
WV,Raleigh,54081,8125,20000,1678,29803
WV,Randolph,54083,3376,7142,776,11294
WV,Ritchie,54085,642,2999,235,3876
WV,Roane,54087,1535,3526,304,5365
WV,Summers,54089,1474,3367,231,5072
WV,Taylor,54091,1802,4829,479,7110
WV,Tucker,54093,1040,2281,227,3548
WV,Tyler,54095,624,2596,290,3510
WV,Upshur,54097,1948,6478,1213,9639
WV,Wayne,54099,5030,9471,697,15198
WV,Webster,54101,680,2038,159,2877
WV,Wetzel,54103,1560,4007,370,5937
WV,Wirt,54105,523,1788,157,2468
WV,Wood,54107,10532,23422,2237,36191
WV,Wyoming,54109,1705,5015,444,7164
