state,county_name,county_id,dem_2016,gop_2016,oth_2016,total_2016
OR,Harney,41025,886,2770,288,3944
OR,Hood River,41027,6441,3672,566,10679
OR,Jackson,41029,46803,52259,6911,105973
OR,Jefferson,41031,3169,5484,641,9294
OR,Josephine,41033,15139,24078,4179,43396
OR,Klamath,41035,8420,19211,2340,29971
OR,Lake,41037,762,2794,304,3860
OR,Lane,41039,103226,72208,11217,186651
OR,Lincoln,41041,13212,10084,1572,24868
OR,Linn,41043,19156,34539,3904,57599
OR,Malheur,41045,2436,6966,811,10213
OR,Marion,41047,55748,72752,6408,134908
OR,Morrow,41049,1152,2682,296,4130
OR,Multnomah,41051,279210,84139,19593,382942
OR,Polk,41053,15960,21847,1957,39764
OR,Sherman,41055,234,721,38,993
OR,Tillamook,41057,6152,6599,789,13540
OR,Umatilla,41059,8541,16269,2031,26841
OR,Union,41061,3410,8561,783,12754
OR,Wallowa,41063,1253,2837,221,4311
OR,Wasco,41065,5057,5874,763,11694
OR,Washington,41067,143278,102282,14987,260547
OR,Wheeler,41069,194,575,51,820
OR,Yamhill,41071,18882,25773,2931,47586
UT,Beaver,49001,324,2033,109,2466
UT,Box Elder,49003,2564,16084,992,19640
UT,Cache,49005,9025,34553,2269,45847
UT,Carbon,49007,2034,5574,322,7930
UT,Daggett,49009,104,351,17,472
UT,Davis,49011,30720,101402,6459,138581
UT,Duchesne,49013,715,5837,370,6922
UT,Emery,49015,483,3638,143,4264
UT,Garfield,49017,378,1888,73,2339
UT,Grand,49019,2067,2266,206,4539
UT,Iron,49021,2597,13646,1223,17466
UT,Juab,49023,487,3483,166,4136
UT,Kane,49025,729,2589,151,3469
UT,Millard,49027,534,4455,224,5213
UT,Morgan,49029,629,4304,239,5172
UT,Piute,49031,54,630,31,715
UT,Rich,49033,122,948,44,1114
UT,Salt Lake,49035,181462,218570,16795,416827
UT,San Juan,49037,1975,3188,278,5441
UT,Sanpete,49039,1033,8701,443,10177
UT,Sevier,49041,903,7305,375,8583
UT,Summit,49043,10162,9595,704,20461
UT,Tooele,49045,5425,15030,1242,21697
UT,Uintah,49047,1388,10697,627,12712
UT,Utah,49049,28469,162178,9102,199749
UT,Wasatch,49051,3125,8552,431,12108
UT,Washington,49053,10565,47202,3384,61151
UT,Wayne,49055,275,1108,33,1416
UT,Weber,49057,25001,55043,4384,84428
WA,Adams,53001,1533,3151,12,4696
WA,Asotin,53003,4149,5609,13,9771
WA,Benton,53005,31128,50730,172,82030
WA,Chelan,53007,13866,19934,65,33865
WA,Clallam,53009,19354,20108,140,39602
WA,Clark,53011,96032,103787,560,200379
WA,Columbia,53013,688,1491,5,2184
WA,Cowlitz,53015,19593,26116,124,45833
WA,Douglas,53017,5441,10197,28,15666
WA,Ferry,53019,1360,2252,9,3621
WA,Franklin,53021,9731,14387,45,24163
WA,Garfield,53023,370,875,3,1248
WA,Grant,53025,9242,19401,99,28742
WA,Grays Harbor,53027,14038,14843,107,28988
WA,Island,53029,21797,21560,98,43455
WA,Jefferson,53031,13399,7049,90,20538
WA,King,53033,677943,321242,2409,1001594
WA,Kitsap,53035,66392,59762,368,126522
WA,Kittitas,53037,7984,11139,40,19163
WA,Klickitat,53039,4517,6260,24,10801
WA,Lewis,53041,11163,23539,86,34788
WA,Lincoln,53043,1616,4160,11,5787
WA,Mason,53045,13126,15365,93,28584
WA,Okanogan,53047,7437,9794,39,17270
WA,Pacific,53049,5313,5428,37,10778
WA,Pend Oreille,53051,2520,4364,20,6904
WA,Pierce,53053,176825,176287,953,354065
WA,San Juan,53055,7509,3356,35,10900
WA,Skagit,53057,28273,28701,173,57147
WA,Skamania,53059,2476,3094,13,5583
WA,Snohomish,53061,182544,166770,937,350251
WA,Spokane,53063,106009,124576,508,231093
WA,Stevens,53065,7148,15851,45,23044
WA,Thurston,53067,71835,59014,559,131408
WA,Wahkiakum,53069,941,1413,5,2359
WA,Walla Walla,53071,10705,14880,44,25629
WA,Whatcom,53073,62634,47953,370,110957
WA,Whitman,53075,8727,8892,43,17662
WA,Yakima,53077,35162,43016,34,78212
WV,Barbour,54001,2701,2928,467,6096
WV,Berkeley,54003,14879,23103,3870,41852
WV,Boone,54005,5649,2622,525,8796
WV,Braxton,54007,2959,1765,317,5041
WV,Brooke,54009,4570,4087,796,9453
WV,Cabell,54011,18148,12065,3111,33324
WV,Calhoun,54013,1193,1157,265,2615
WV,Clay,54015,1683,1138,206,3027
WV,Doddridge,54017,905,1739,212,2856
WV,Fayette,54019,9631,4560,1328,15519
WV,Gilmer,54021,1195,1116,254,2565
WV,Grant,54023,1313,3203,237,4753
WV,Greenbrier,54025,8589,4361,1232,14182
WV,Hampshire,54027,2537,5239,654,8430
WV,Hancock,54029,5322,5992,1119,12433
WV,Hardy,54031,2237,3015,310,5562
WV,Harrison,54033,14317,11916,2046,28279
WV,Jackson,54035,6200,5122,969,12291
WV,Jefferson,54037,9588,11599,2647,23834
WV,Kanawha,54039,44756,23849,7787,76392
WV,Lewis,54041,3222,3294,451,6967
WV,Lincoln,54043,4141,2534,508,7183
WV,Logan,54045,6781,4497,935,12213
WV,Marion,54049,12158,8952,2066,23176
WV,Marshall,54051,6491,5696,938,13125
WV,Mason,54053,5566,4062,629,10257
WV,McDowell,54047,3459,2493,215,6167
WV,Mercer,54055,9323,12662,1161,23146
WV,Mineral,54057,3485,7047,915,11447
WV,Mingo,54059,5168,3699,549,9416
WV,Monongalia,54061,16016,14343,5804,36163
WV,Monroe,54063,2797,2562,509,5868
WV,Morgan,54065,1929,4764,738,7431
WV,Nicholas,54067,5780,3358,491,9629
WV,Ohio,54069,8377,8048,1596,18021
WV,Pendleton,54071,1335,1568,256,3159
WV,Pleasants,54073,1713,1288,172,3173
WV,Pocahontas,54075,1975,1227,478,3680
WV,Preston,54077,3964,6575,1981,12520
WV,Putnam,54079,13410,9956,1802,25168
WV,Raleigh,54081,16841,11140,1848,29829
WV,Randolph,54083,5120,4500,1326,10946
WV,Ritchie,54085,1284,2523,247,4054
WV,Roane,54087,2794,2090,424,5308
WV,Summers,54089,2727,1793,420,4940
WV,Taylor,54091,3005,3102,504,6611
WV,Tucker,54093,1481,1609,388,3478
WV,Tyler,54095,1449,1969,244,3662
WV,Upshur,54097,3726,4716,752,9194
WV,Wayne,54099,8558,5824,959,15341
WV,Webster,54101,1474,1269,255,2998
WV,Wetzel,54103,3234,2545,503,6282
WV,Wirt,54105,1171,1106,153,2430
WV,Wood,54107,17240,15959,2527,35726
WV,Wyoming,54109,4842,2641,367,7850
MO,Adair,29001,4145,5762,292,10199
MO,Andrew,29003,3176,5771,181,9128
MO,Atchison,29005,842,1746,89,2677
MO,Audrain,29007,3836,5831,376,10043
MO,Barry,29009,4161,9943,498,14602
MO,Barton,29011,1203,4553,143,5899
MO,Bates,29013,2989,4772,240,8001
MO,Benton,29015,3199,6047,290,9536
MO,Bollinger,29017,1416,4051,142,5609
MO,Boone,29019,45396,34106,3117,82619
MO,Buchanan,29021,15628,18714,1238,35580
MO,Butler,29023,4039,12598,438,17075
MO,Caldwell,29025,1443,2726,151,4320
MO,Callaway,29027,7340,11149,749,19238
MO,Camden,29029,6686,15050,698,22434
MO,Cape Girardeau,29031,11539,24209,1101,36849
MO,Carroll,29033,1392,2837,115,4344
MO,Carter,29035,651,2051,105,2807
MO,Cass,29037,20713,28571,1688,50972
MO,Cedar,29039,1667,4415,202,6284
MO,Chariton,29041,1523,2364,79,3966
MO,Christian,29043,11593,28618,1285,41496
MO,Clark,29045,1144,2053,96,3293
MO,Clay,29047,52429,53883,3712,110024
MO,Clinton,29049,3861,6030,334,10225
MO,Cole,29051,15806,20872,877,37555
MO,Cooper,29053,2838,4958,215,8011
MO,Crawford,29055,2892,5899,1086,9877
MO,Dade,29057,1112,2720,114,3946
MO,Dallas,29059,2211,4943,260,7414
MO,Daviess,29061,1301,2300,130,3731
MO,De Kalb,29063,1413,3061,120,4594
MO,Dent,29065,1635,4967,197,6799
MO,Douglas,29067,1607,4818,235,6660
MO,Dunklin,29069,3014,7253,178,10445
MO,Franklin,29071,18756,28069,3306,50131
MO,Gasconade,29073,2402,4681,342,7425
MO,Gentry,29075,1010,1940,78,3028
MO,Greene,29077,51201,73601,4841,129643
MO,Grundy,29079,1269,3046,126,4441
MO,Harrison,29081,1081,2473,110,3664
MO,Henry,29083,3695,5852,304,9851
MO,Hickory,29085,1608,2936,169,4713
MO,Holt,29087,753,1515,75,2343
MO,Howard,29089,1944,2727,158,4829
MO,Howell,29091,4459,12266,637,17362
MO,Iron,29093,1497,2600,182,4279
MO,Jackson,29095,180576,109202,10929,300707
MO,Jasper,29097,13236,33436,1710,48382
MO,Jefferson,29099,45234,56755,3848,105837
MO,Johnson,29101,8335,12040,793,21168
MO,Knox,29103,672,1125,29,1826
MO,Laclede,29105,4122,11362,528,16012
MO,Lafayette,29107,6097,9167,583,15847
MO,Lawrence,29109,4482,11565,632,16679
MO,Lewis,29111,1491,2815,125,4431
MO,Lincoln,29113,9352,14536,934,24822
MO,Linn,29115,1986,3414,162,5562
MO,Livingston,29117,1992,4189,157,6338
MO,Macon,29121,2315,5065,184,7564
MO,Madison,29123,1707,3405,195,5307
MO,Maries,29125,1510,2827,174,4511
MO,Marion,29127,4105,8484,297,12886
MO,McDonald,29119,1853,5915,385,8153
MO,Mercer,29129,455,1224,31,1710
MO,Miller,29131,3114,7924,339,11377
MO,Mississippi,29133,1943,3004,137,5084
MO,Moniteau,29135,2256,4351,185,6792
MO,Monroe,29137,1367,2659,100,4126
MO,Montgomery,29139,1956,3261,190,5407
MO,Morgan,29141,2689,5820,262,8771
MO,New Madrid,29143,2754,4392,139,7285
MO,Newton,29145,6607,19123,860,26590
MO,Nodaway,29147,3370,5790,253,9413
MO,Oregon,29149,1385,3081,145,4611
MO,Osage,29151,2321,4579,184,7084
MO,Ozark,29153,1228,3078,177,4483
MO,Pemiscot,29155,2209,3534,134,5877
MO,Perry,29157,2664,5725,229,8618
MO,Pettis,29159,6281,11150,566,17997
MO,Phelps,29161,6168,11633,809,18610
MO,Pike,29163,2755,4389,239,7383
MO,Platte,29165,22973,24738,1569,49280
MO,Polk,29167,4168,9251,404,13823
MO,Pulaski,29169,3862,9060,498,13420
MO,Putnam,29171,547,1691,52,2290
MO,Ralls,29173,1763,3371,95,5229
MO,Randolph,29175,3561,6505,298,10364
MO,Ray,29177,4719,5686,423,10828
MO,Reynolds,29179,879,1969,122,2970
MO,Ripley,29181,1311,3959,141,5411
MO,Saline,29195,4004,4901,341,9246
MO,Schuyler,29197,594,1259,46,1899
MO,Scotland,29199,610,1273,66,1949
MO,Scott,29201,5412,11323,426,17161
MO,Shannon,29203,1322,2365,168,3855
MO,Shelby,29205,1037,2143,61,3241
MO,St. Charles,29183,85704,109741,5836,201281
MO,St. Clair,29185,1560,2927,169,4656
MO,St. Francois,29187,9424,14433,811,24668
MO,St. Louis,29189,301115,199827,14312,515254
MO,St. Louis City,29510,105242,21385,4282,130909
MO,Ste. Genevieve,29186,3969,4242,221,8432
MO,Stoddard,29207,3179,9792,289,13260
MO,Stone,29209,4135,11920,436,16491
MO,Sullivan,29211,787,1642,51,2480
MO,Taney,29213,5992,16579,770,23341
MO,Texas,29215,2918,7659,387,10964
MO,Vernon,29217,2621,5699,228,8548
MO,Warren,29219,6055,9056,618,15729
MO,Washington,29221,3141,5681,440,9262
MO,Wayne,29223,1425,4098,166,5689
MO,Webster,29225,5039,11149,572,16760
MO,Worth,29227,293,714,31,1038
MO,Wright,29229,1897,5993,216,8106
MT,Beaverhead,30001,1989,2880,150,5019
MT,Big Horn,30003,2724,1497,142,4363
MT,Blaine,30005,1629,1080,73,2782
MT,Broadwater,30007,1282,1827,115,3224
MT,Carbon,30009,2775,3145,193,6113
MT,Carter,30011,128,650,16,794
MT,Cascade,30013,19019,15393,1042,35454
MT,Chouteau,30015,1260,1357,69,2686
MT,Custer,30017,2065,3037,199,5301
MT,Daniels,30019,289,649,33,971
MT,Dawson,30021,1077,3147,202,4426
MT,Deer Lodge,30023,3034,1147,178,4359
MT,Fallon,30025,368,1062,47,1477
MT,Fergus,30027,2176,3657,187,6020
MT,Flathead,30029,19202,26384,1866,47452
MT,Gallatin,30031,30758,22534,1852,55144
MT,Garfield,30033,114,603,15,732
MT,Glacier,30035,3799,1276,132,5207
MT,Golden Valley,30037,166,308,15,489
MT,Granite,30039,790,979,57,1826
MT,Hill,30041,3811,2642,199,6652
MT,Jefferson,30043,3086,3602,203,6891
MT,Judith Basin,30045,485,721,30,1236
MT,Lake,30047,6561,6363,527,13451
MT,Lewis & Clark,30049,21363,13296,914,35573
MT,Liberty,30051,378,573,27,978
MT,Lincoln,30053,3308,5728,406,9442
MT,Madison,30057,1982,2745,150,4877
MT,McCone,30055,248,798,24,1070
MT,Meagher,30059,364,602,31,997
MT,Mineral,30061,878,1065,119,2062
MT,Missoula,30063,39717,19078,2063,60858
MT,Musselshell,30065,741,1599,125,2465
MT,Park,30067,5066,4134,350,9550
MT,Petroleum,30069,74,247,10,331
MT,Phillips,30071,493,1693,45,2231
MT,Pondera,30073,1310,1423,68,2801
MT,Powder River,30075,257,780,29,1066
MT,Powell,30077,1103,1639,105,2847
MT,Prairie,30079,173,501,27,701
MT,Ravalli,30081,9455,12713,838,23006
MT,Richland,30083,1085,3577,201,4863
MT,Roosevelt,30085,2039,1525,163,3727
MT,Rosebud,30087,1430,2018,98,3546
MT,Sanders,30089,2267,3470,302,6039
MT,Sheridan,30091,773,1033,77,1883
MT,Silver Bow,30093,12007,4512,522,17041
MT,Stillwater,30095,1748,3036,161,4945
MT,Sweet Grass,30097,706,1385,57,2148
MT,Teton,30099,1441,1777,74,3292
MT,Toole,30101,799,1214,56,2069
MT,Treasure,30103,160,276,12,448
MT,Valley,30105,1465,2343,144,3952
MT,Wheatland,30107,399,547,20,966
MT,Wibaux,30109,143,381,21,545
MT,Yellowstone,30111,33974,34467,2531,70972
ND,Adams,38001,135,1049,33,1217
ND,Barnes,38003,917,4217,193,5327
ND,Benson,38005,817,1109,81,2007
ND,Billings,38007,48,537,22,607
ND,Bottineau,38009,595,2768,108,3471
ND,Bowman,38011,178,1577,37,1792
ND,Burke,38013,122,905,19,1046
ND,Burleigh,38015,7821,37790,1781,47392
ND,Cass,38017,18559,57024,3883,79466
ND,Cavalier,38019,374,1598,42,2014
ND,Dickey,38021,404,1945,56,2405
ND,Divide,38023,232,939,41,1212
ND,Dunn,38025,302,1860,54,2216
ND,Eddy,38027,489,716,31,1236
ND,Emmons,38029,185,1738,50,1973
ND,Foster,38031,286,1397,55,1738
ND,Golden Valley,38033,128,795,28,951
ND,Grand Forks,38035,7392,20458,1372,29222
ND,Grant,38037,152,1209,33,1394
ND,Griggs,38039,278,961,34,1273
ND,Hettinger,38041,143,1104,40,1287
ND,Kidder,38043,178,1167,40,1385
ND,LaMoure,38045,368,1748,49,2165
ND,Logan,38047,96,964,30,1090
ND,McHenry,38049,427,2335,91,2853
ND,McIntosh,38051,174,1253,32,1459
ND,McKenzie,38053,563,3889,142,4594
ND,McLean,38055,918,4239,153,5310
ND,Mercer,38057,552,3954,118,4624
ND,Morton,38059,2411,12589,615,15615
ND,Mountrail,38061,1125,2759,175,4059
ND,Nelson,38063,500,1185,59,1744
ND,Oliver,38065,105,890,26,1021
ND,Pembina,38067,513,2556,102,3171
ND,Pierce,38069,394,1641,43,2078
ND,Ramsey,38071,1111,4004,216,5331
ND,Ransom,38073,546,1722,90,2358
ND,Renville,38075,161,1076,36,1273
ND,Richland,38077,1332,5867,304,7503
ND,Rolette,38079,2383,1240,131,3754
ND,Sargent,38081,493,1464,57,2014
ND,Sheridan,38083,86,678,22,786
ND,Sioux,38085,684,438,79,1201
ND,Slope,38087,41,376,11,428
ND,Stark,38089,1307,10354,390,12051
ND,Steele,38091,231,766,32,1029
ND,Stutsman,38093,1574,7953,357,9884
ND,Towner,38095,303,841,27,1171
ND,Traill,38097,793,2994,152,3939
ND,Walsh,38099,787,3613,282,4682
ND,Ward,38101,4335,21223,1372,26930
ND,Wells,38103,355,1970,58,2383
ND,Williams,38105,1452,10419,599,12470
NC,Stanly,37167,8163,21054,601,29818
NC,Union,37179,35921,66739,2388,105048
NC,Swain,37173,2662,3096,268,6026
NC,Sampson,37163,10566,14935,265,25766
NC,Transylvania,37175,7598,9549,529,17676
NC,Stokes,37169,6178,15726,564,22468
NC,Tyrrell,37177,704,990,28,1722
NC,Wake,37183,315555,199356,11664,526575
NC,Vance,37181,12267,7381,201,19849
NC,Scotland,37165,7351,6091,189,13631
NC,Surry,37171,9624,21714,613,31951
NC,Rutherford,37161,9512,19672,728,29912
NC,Rockingham,37157,16334,24831,850,42015
NC,Pasquotank,37139,8774,8071,335,17180
NC,Orange,37135,61344,19153,1492,81989
NC,Robeson,37155,18532,21291,384,40207
NC,Polk,37149,4302,6225,251,10778
NC,Pender,37141,10187,16622,684,27493
NC,Rowan,37159,21631,40812,1630,64073
NC,Onslow,37133,17990,36687,1658,56335
NC,Randolph,37151,16374,46370,1460,64204
NC,Pitt,37147,41916,36705,1323,79944
NC,Perquimans,37143,2356,4160,76,6592
NC,Person,37145,8400,10770,303,19473
NC,Pamlico,37137,2466,4261,103,6830
NC,Richmond,37153,8948,9844,311,19103
NC,Northampton,37131,6101,3617,69,9787
NC,Mecklenburg,37119,297129,160504,11975,469608
NC,New Hanover,37129,56370,51105,3234,110709
NC,Mitchell,37121,1998,5822,199,8019
NC,Nash,37127,24646,22486,506,47638
NC,Madison,37115,4796,6049,318,11163
NC,Montgomery,37123,4658,6656,175,11489
NC,Moore,37125,17791,29689,991,48471
NC,Mcdowell,37111,6022,13049,572,19643
NC,Iredell,37097,28585,50923,2419,81927
NC,Haywood,37087,12861,16624,961,30446
NC,Halifax,37083,16003,8829,191,25023
NC,Macon,37113,6279,10715,525,17519
NC,Lenoir,37107,12482,13896,281,26659
NC,Johnston,37101,31182,52921,1567,85670
NC,Hertford,37091,6676,3240,75,9991
NC,Jackson,37099,9199,8782,597,18578
NC,Harnett,37085,17666,27122,1041,45829
NC,Hoke,37093,9688,7799,490,17977
NC,Martin,37117,5783,6015,88,11886
NC,Lincoln,37109,11331,27557,959,39847
NC,Hyde,37095,1011,1257,25,2293
NC,Henderson,37089,22459,33599,1597,57655
NC,Jones,37103,2050,2998,60,5108
NC,Lee,37105,11369,13017,544,24930
NC,Greene,37079,3602,4383,67,8052
NC,Franklin,37069,13849,15900,590,30339
NC,Guilford,37081,155693,94466,5409,255568
NC,Gates,37073,2336,2874,78,5288
NC,Edgecombe,37065,16162,8389,215,24766
NC,Graham,37075,1144,2760,130,4034
NC,Durham,37063,122137,30720,2622,155479
NC,Granville,37077,13528,13308,450,27286
NC,Forsyth,37067,99676,73670,3990,177336
NC,Gaston,37071,33708,60006,2146,95860
NC,Davidson,37057,21945,50860,1676,74481
NC,Currituck,37053,3156,8851,365,12372
NC,Columbus,37047,9315,13739,311,23365
NC,Cherokee,37039,3712,9717,438,13867
NC,Catawba,37035,23766,46269,1815,71850
NC,Dare,37055,8086,10700,517,19303
NC,Chowan,37041,2990,4079,72,7141
NC,Carteret,37031,10687,26095,790,37572
NC,Clay,37043,1690,4029,156,5875
NC,Davie,37059,6438,14721,508,21667
NC,Cumberland,37051,70449,52762,2909,126120
NC,Craven,37049,17814,27926,896,46636
NC,Cleveland,37045,16114,27548,740,44402
NC,Chatham,37037,22096,17052,719,39867
NC,Caswell,37033,5035,5763,156,10954
NC,Duplin,37061,8180,12269,224,20673
NC,Camden,37029,1361,3410,132,4903
NC,Cabarrus,37025,37919,52531,2441,92891
NC,Bladen,37017,7261,8312,189,15762
NC,Alexander,37003,4648,13248,387,18283
NC,Burke,37023,13372,24466,876,38714
NC,Alleghany,37005,1643,3583,97,5323
NC,Beaufort,37013,8855,14610,322,23787
NC,Anson,37007,5857,4506,112,10475
NC,Brunswick,37019,25286,40726,1574,67586
NC,Ashe,37009,4304,8834,288,13426
NC,Alamance,37001,32032,37501,1283,70816
NC,Caldwell,37027,10059,25176,927,36162
NC,Bertie,37015,5501,3700,60,9261
NC,Buncombe,37021,81873,51876,4294,138043
NC,Avery,37011,1979,6025,188,8192
NC,Watauga,37189,15648,13072,1028,29748
NC,Wilson,37195,20471,17161,391,38023
NC,Washington,37187,3385,2665,53,6103
NC,Warren,37185,6474,3219,103,9796
NC,Wayne,37191,21859,27821,680,50360
NC,Yancey,37199,3931,5845,230,10006
NC,Wilkes,37193,8279,22255,622,31156
NC,Yadkin,37197,4033,13192,356,17581
NH,Belknap,33001,14069,18798,1497,34364
NH,Carroll,33003,12503,15192,1184,28879
NH,Cheshire,33005,21471,17107,1916,40494
NH,Coos,33007,7006,7424,753,15183
NH,Grafton,33009,27621,19685,2337,49643
NH,Hillsborough,33011,95231,103811,9826,208868
NH,Merrimack,33013,41195,37295,3467,81957
NH,Rockingham,33015,74076,94385,7910,176371
NH,Strafford,33017,34173,29578,3292,67043
NH,Sullivan,33019,10244,10765,1052,22061
VT,Addison,50001,8576,10101,463,19140
VT,Bennington,50003,8140,8551,629,17320
VT,Caledonia,50005,4494,9221,486,14201
VT,Chittenden,50007,42993,38277,1953,83223
VT,Essex,50009,736,2056,115,2907
VT,Franklin,50011,6425,14512,585,21522
VT,Grand Isle,50013,1422,2615,103,4140
VT,Lamoille,50015,5242,7222,306,12770
VT,Orange,50017,5901,8459,380,14740
VT,Orleans,50019,3299,8291,478,12068
VT,Rutland,50021,10155,18443,996,29594
VT,Washington,50023,13756,16977,683,31416
VT,Windham,50025,13372,8084,950,22406
VT,Windsor,50027,14742,14008,1098,29848
