state,county_name,county_id,dem_2025,gop_2025,oth_2025,total_2025
VA,King and Queen,51097,1292,1985,4,3281
VA,King George,51099,4716,6909,20,11645
VA,King William,51101,3020,6033,11,9064
VA,Lancaster,51103,2734,3283,13,6030
VA,Lee,51105,1019,5439,7,6465
VA,Lexington,51678,1475,686,6,2167
VA,Loudoun,51107,108594,59278,444,168316
VA,Louisa,51109,7628,11279,44,18951
VA,Lunenburg,51111,1806,2682,11,4499
VA,Lynchburg,51680,13231,13508,56,26795
VA,Madison,51113,2386,4259,9,6654
VA,Manassas,51683,7671,4036,18,11725
VA,Manassas Park,51685,2852,1151,5,4008
VA,Martinsville,51690,2534,1451,7,3992
VA,Mathews,51115,1555,3242,5,4802
VA,Mecklenburg,51117,4657,7151,11,11819
VA,Middlesex,51119,2174,3473,6,5653
VA,Montgomery,51121,21428,15228,76,36732
VA,Nelson,51125,3880,3828,17,7725
VA,New Kent,51127,5087,8804,22,13913
VA,Newport News,51700,38936,17461,92,56489
VA,Norfolk,51710,48599,15509,111,64219
VA,Northampton,51131,3060,2469,8,5537
VA,Northumberland,51133,2685,4132,16,6833
VA,Norton,51720,332,721,2,1055
VA,Nottoway,51135,2258,3122,11,5391
VA,Orange,51137,7361,9938,33,17332
VA,Page,51139,2365,6940,24,9329
VA,Patrick,51141,1488,5119,5,6612
VA,Petersburg,51730,8811,1124,25,9960
VA,Pittsylvania,51143,7272,17439,38,24749
VA,Poquoson,51735,1862,4384,16,6262
VA,Portsmouth,51740,23040,8351,62,31453
VA,Powhatan,51145,5168,11862,21,17051
VA,Prince Edward,51147,3767,3668,20,7455
VA,Prince George,51149,5707,7986,13,13706
VA,Prince William,51153,111198,54309,381,165888
VA,Pulaski,51155,3927,8607,22,12556
VA,Radford,51750,2632,2050,11,4693
VA,Rappahannock,51157,1812,2231,6,4049
VA,Richmond City,51760,79019,11883,212,91114
VA,Richmond County,51159,1124,1997,5,3126
VA,Roanoke City,51770,20700,10153,83,30936
VA,Roanoke County,51161,18062,24728,97,42887
VA,Rockbridge,51163,3557,6599,7,10163
VA,Rockingham,51165,11622,24498,76,36196
VA,Russell,51167,1673,7268,17,8958
VA,Salem,51775,4150,5282,32,9464
VA,Scott,51169,1235,6103,15,7353
VA,Shenandoah,51171,5698,12488,37,18223
VA,Smyth,51173,2298,7712,18,10028
VA,Southampton,51175,2945,4492,8,7445
VA,Spotsylvania,51177,30748,29015,104,59867
VA,Stafford,51179,35327,27774,115,63216
VA,Staunton,51790,6580,4236,18,10834
VA,Suffolk,51800,25696,15935,80,41711
VA,Surry,51181,1873,1707,4,3584
VA,Sussex,51183,2035,1802,4,3841
VA,Tazewell,51185,2248,10407,21,12676
VA,Virginia Beach,51810,94339,75013,269,169621
VA,Warren,51187,5757,10433,39,16229
VA,Washington,51191,5382,15614,43,21039
VA,Waynesboro,51820,4459,4037,11,8507
VA,Westmoreland,51193,3733,4396,8,8137
VA,Williamsburg,51830,5063,1647,9,6719
VA,Winchester,51840,5318,3485,16,8819
VA,Wise,51195,2281,8744,22,11047
VA,Wythe,51197,2594,8426,24,11044
VA,York,51199,15769,15684,47,31500
