precinct	office	party_detailed	party_simplified	mode	votes	county_name	county_fips	jurisdiction_name	jurisdiction_fips	candidate	district	dataverse	year	stage	state	special	writein	state_po	state_fips	state_cen	state_ic	date	readme_check	magnitude
"Andersonville"	"CONSTITUTIONAL AMENDMENT # 1"	""	""	"TOTAL"	793	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Andersonville"	"CONSTITUTIONAL AMENDMENT # 2"	""	""	"TOTAL"	744	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Andersonville"	"CONSTITUTIONAL AMENDMENT # 3"	""	""	"TOTAL"	770	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Andersonville"	"CONSTITUTIONAL AMENDMENT # 4"	""	""	"TOTAL"	716	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Andersonville"	"US HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	979	"ANDERSON"	47001	"ANDERSON"	47001	"CHUCK FLEISCHMANN"	003	"HOUSE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Andersonville"	"STATE SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	1010	"ANDERSON"	47001	"ANDERSON"	47001	"RANDY MCNALLY"	005	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Andersonville"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	874	"ANDERSON"	47001	"ANDERSON"	47001	"ED BUTLER"	041	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Bull Run"	"CONSTITUTIONAL AMENDMENT # 1"	""	""	"TOTAL"	867	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Bull Run"	"CONSTITUTIONAL AMENDMENT # 2"	""	""	"TOTAL"	879	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Bull Run"	"CONSTITUTIONAL AMENDMENT # 3"	""	""	"TOTAL"	911	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Bull Run"	"CONSTITUTIONAL AMENDMENT # 4"	""	""	"TOTAL"	794	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Bull Run"	"US HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	1011	"ANDERSON"	47001	"ANDERSON"	47001	"CHUCK FLEISCHMANN"	003	"HOUSE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Bull Run"	"STATE SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	1089	"ANDERSON"	47001	"ANDERSON"	47001	"RANDY MCNALLY"	005	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Bull Run"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	1002	"ANDERSON"	47001	"ANDERSON"	47001	"JOHN D RAGAN"	033	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Briceville"	"CONSTITUTIONAL AMENDMENT # 1"	""	""	"TOTAL"	131	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Briceville"	"CONSTITUTIONAL AMENDMENT # 2"	""	""	"TOTAL"	118	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Briceville"	"CONSTITUTIONAL AMENDMENT # 3"	""	""	"TOTAL"	120	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Briceville"	"CONSTITUTIONAL AMENDMENT # 4"	""	""	"TOTAL"	99	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Briceville"	"US HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	176	"ANDERSON"	47001	"ANDERSON"	47001	"CHUCK FLEISCHMANN"	003	"HOUSE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Briceville"	"STATE SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	181	"ANDERSON"	47001	"ANDERSON"	47001	"RANDY MCNALLY"	005	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Briceville"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	115	"ANDERSON"	47001	"ANDERSON"	47001	"JOHN D RAGAN"	033	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Briceville"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	57	"ANDERSON"	47001	"ANDERSON"	47001	"ED BUTLER"	041	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Brushy Valley"	"CONSTITUTIONAL AMENDMENT # 1"	""	""	"TOTAL"	286	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Brushy Valley"	"CONSTITUTIONAL AMENDMENT # 2"	""	""	"TOTAL"	273	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Brushy Valley"	"CONSTITUTIONAL AMENDMENT # 3"	""	""	"TOTAL"	301	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Brushy Valley"	"CONSTITUTIONAL AMENDMENT # 4"	""	""	"TOTAL"	278	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Brushy Valley"	"US HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	373	"ANDERSON"	47001	"ANDERSON"	47001	"CHUCK FLEISCHMANN"	003	"HOUSE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Brushy Valley"	"STATE SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	381	"ANDERSON"	47001	"ANDERSON"	47001	"RANDY MCNALLY"	005	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Brushy Valley"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	366	"ANDERSON"	47001	"ANDERSON"	47001	"JOHN D RAGAN"	033	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Claxton"	"CONSTITUTIONAL AMENDMENT # 1"	""	""	"TOTAL"	522	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Claxton"	"CONSTITUTIONAL AMENDMENT # 2"	""	""	"TOTAL"	542	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Claxton"	"CONSTITUTIONAL AMENDMENT # 3"	""	""	"TOTAL"	572	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Claxton"	"CONSTITUTIONAL AMENDMENT # 4"	""	""	"TOTAL"	475	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Claxton"	"US HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	608	"ANDERSON"	47001	"ANDERSON"	47001	"CHUCK FLEISCHMANN"	003	"HOUSE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Claxton"	"STATE SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	655	"ANDERSON"	47001	"ANDERSON"	47001	"RANDY MCNALLY"	005	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Claxton"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	601	"ANDERSON"	47001	"ANDERSON"	47001	"JOHN D RAGAN"	033	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Clinton"	"CONSTITUTIONAL AMENDMENT # 1"	""	""	"TOTAL"	1053	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Clinton"	"CONSTITUTIONAL AMENDMENT # 2"	""	""	"TOTAL"	1065	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Clinton"	"CONSTITUTIONAL AMENDMENT # 3"	""	""	"TOTAL"	1117	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Clinton"	"CONSTITUTIONAL AMENDMENT # 4"	""	""	"TOTAL"	891	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Clinton"	"US HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	1085	"ANDERSON"	47001	"ANDERSON"	47001	"CHUCK FLEISCHMANN"	003	"HOUSE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Clinton"	"STATE SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	1227	"ANDERSON"	47001	"ANDERSON"	47001	"RANDY MCNALLY"	005	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Clinton"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	1046	"ANDERSON"	47001	"ANDERSON"	47001	"JOHN D RAGAN"	033	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Clinton High"	"CONSTITUTIONAL AMENDMENT # 1"	""	""	"TOTAL"	438	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Clinton High"	"CONSTITUTIONAL AMENDMENT # 2"	""	""	"TOTAL"	450	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Clinton High"	"CONSTITUTIONAL AMENDMENT # 3"	""	""	"TOTAL"	480	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Clinton High"	"CONSTITUTIONAL AMENDMENT # 4"	""	""	"TOTAL"	391	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Clinton High"	"US HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	474	"ANDERSON"	47001	"ANDERSON"	47001	"CHUCK FLEISCHMANN"	003	"HOUSE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Clinton High"	"STATE SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	513	"ANDERSON"	47001	"ANDERSON"	47001	"RANDY MCNALLY"	005	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Clinton High"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	462	"ANDERSON"	47001	"ANDERSON"	47001	"JOHN D RAGAN"	033	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Clinton Middle"	"CONSTITUTIONAL AMENDMENT # 1"	""	""	"TOTAL"	264	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Clinton Middle"	"CONSTITUTIONAL AMENDMENT # 2"	""	""	"TOTAL"	266	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Clinton Middle"	"CONSTITUTIONAL AMENDMENT # 3"	""	""	"TOTAL"	284	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Clinton Middle"	"CONSTITUTIONAL AMENDMENT # 4"	""	""	"TOTAL"	230	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Clinton Middle"	"US HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	325	"ANDERSON"	47001	"ANDERSON"	47001	"CHUCK FLEISCHMANN"	003	"HOUSE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Clinton Middle"	"STATE SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	359	"ANDERSON"	47001	"ANDERSON"	47001	"RANDY MCNALLY"	005	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Clinton Middle"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	333	"ANDERSON"	47001	"ANDERSON"	47001	"JOHN D RAGAN"	033	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Dutch Valley"	"CONSTITUTIONAL AMENDMENT # 1"	""	""	"TOTAL"	127	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Dutch Valley"	"CONSTITUTIONAL AMENDMENT # 2"	""	""	"TOTAL"	144	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Dutch Valley"	"CONSTITUTIONAL AMENDMENT # 3"	""	""	"TOTAL"	143	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Dutch Valley"	"CONSTITUTIONAL AMENDMENT # 4"	""	""	"TOTAL"	136	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Dutch Valley"	"US HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	181	"ANDERSON"	47001	"ANDERSON"	47001	"CHUCK FLEISCHMANN"	003	"HOUSE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Dutch Valley"	"STATE SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	196	"ANDERSON"	47001	"ANDERSON"	47001	"RANDY MCNALLY"	005	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Dutch Valley"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	176	"ANDERSON"	47001	"ANDERSON"	47001	"JOHN D RAGAN"	033	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Emory Valley"	"CONSTITUTIONAL AMENDMENT # 1"	""	""	"TOTAL"	834	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Emory Valley"	"CONSTITUTIONAL AMENDMENT # 2"	""	""	"TOTAL"	1022	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Emory Valley"	"CONSTITUTIONAL AMENDMENT # 3"	""	""	"TOTAL"	1134	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Emory Valley"	"CONSTITUTIONAL AMENDMENT # 4"	""	""	"TOTAL"	822	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Emory Valley"	"US HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	686	"ANDERSON"	47001	"ANDERSON"	47001	"CHUCK FLEISCHMANN"	003	"HOUSE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Emory Valley"	"STATE SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	917	"ANDERSON"	47001	"ANDERSON"	47001	"RANDY MCNALLY"	005	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Emory Valley"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	575	"ANDERSON"	47001	"ANDERSON"	47001	"JOHN D RAGAN"	033	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Fairview"	"CONSTITUTIONAL AMENDMENT # 1"	""	""	"TOTAL"	312	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Fairview"	"CONSTITUTIONAL AMENDMENT # 2"	""	""	"TOTAL"	291	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Fairview"	"CONSTITUTIONAL AMENDMENT # 3"	""	""	"TOTAL"	302	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Fairview"	"CONSTITUTIONAL AMENDMENT # 4"	""	""	"TOTAL"	265	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Fairview"	"US HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	386	"ANDERSON"	47001	"ANDERSON"	47001	"CHUCK FLEISCHMANN"	003	"HOUSE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Fairview"	"STATE SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	398	"ANDERSON"	47001	"ANDERSON"	47001	"RANDY MCNALLY"	005	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Fairview"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	341	"ANDERSON"	47001	"ANDERSON"	47001	"ED BUTLER"	041	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Glen Alpine"	"CONSTITUTIONAL AMENDMENT # 1"	""	""	"TOTAL"	576	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Glen Alpine"	"CONSTITUTIONAL AMENDMENT # 2"	""	""	"TOTAL"	602	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Glen Alpine"	"CONSTITUTIONAL AMENDMENT # 3"	""	""	"TOTAL"	636	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Glen Alpine"	"CONSTITUTIONAL AMENDMENT # 4"	""	""	"TOTAL"	547	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Glen Alpine"	"US HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	758	"ANDERSON"	47001	"ANDERSON"	47001	"CHUCK FLEISCHMANN"	003	"HOUSE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Glen Alpine"	"STATE SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	814	"ANDERSON"	47001	"ANDERSON"	47001	"RANDY MCNALLY"	005	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Glen Alpine"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	495	"ANDERSON"	47001	"ANDERSON"	47001	"JOHN D RAGAN"	033	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Glen Alpine"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	235	"ANDERSON"	47001	"ANDERSON"	47001	"ED BUTLER"	041	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Glenwood"	"CONSTITUTIONAL AMENDMENT # 1"	""	""	"TOTAL"	601	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Glenwood"	"CONSTITUTIONAL AMENDMENT # 2"	""	""	"TOTAL"	720	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Glenwood"	"CONSTITUTIONAL AMENDMENT # 3"	""	""	"TOTAL"	798	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Glenwood"	"CONSTITUTIONAL AMENDMENT # 4"	""	""	"TOTAL"	527	"ANDERSON"	47001	"ANDERSON"	47001	"YES"		"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Glenwood"	"US HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	499	"ANDERSON"	47001	"ANDERSON"	47001	"CHUCK FLEISCHMANN"	003	"HOUSE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Glenwood"	"STATE SENATE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	662	"ANDERSON"	47001	"ANDERSON"	47001	"RANDY MCNALLY"	005	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
"Glenwood"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	473	"ANDERSON"	47001	"ANDERSON"	47001	"JOHN D RAGAN"	033	"STATE"	2022	"GEN"	"TENNESSEE"	"FALSE"	"FALSE"	"TN"	47	62	54	2022-11-08	"FALSE"	1
